price,adress,size,rooms,half_rooms,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Akadálymentesített,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Parkolás,Fűtés,Szigetelés,Energiatanúsítvány,Panelprogram,balcony,Parkolóhely ára
26.9,"IV. kerület, Tinódi utca ",34.0,1.0,0,jó állapotú,|nincs megadva|,összkomfortos,földszint,földszintes,|nincs megadva|,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,igen,egy helyiségben,nyugat,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - ingyenes","gázkazán, hűtő-fűtő klíma",van,|nincs megadva|,,,
48.9,"IV. kerület, Újpest ",95.0,3.0,0,jó állapotú,2001 és 2010 között,összkomfortos,1,2,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,kertre néz,6 m|2|,igen,tetőtéri,teremgarázs hely - megvásárolható,gázkazán,|nincs megadva|,|nincs megadva|,,6.0,|nincs megadva|
414.87,"V. kerület, Egyetem tér ",185.0,5.0,0,felújított,|nincs megadva|,duplakomfortos,2,5,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,50 000  Ft/hó,|nincs megadva|,igen,külön és egyben is,délnyugat,utcai,3 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,3.0,
174.9,"V. kerület, Bajcsy-Zsilinszky út ",132.0,4.0,0,felújított,1950 előtt,duplakomfortos,5,7,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,52 000  Ft/hó,|nincs megadva|,külön és egyben is,délkelet,utcai,8 m|2|,|nincs megadva|,nem tetőtéri,"utca, közterület - fizetős övezet",távfűtés,|nincs megadva|,|nincs megadva|,,8.0,
47.5,"V. kerület, Bajcsy-Zsilinszky út ",29.0,1.0,0,felújított,1950 előtt,összkomfortos,1,3,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,délnyugat,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,,
90.0,"V. kerület, Podmaniczky Frigyes tér ",64.0,3.0,0,felújított,1950 előtt,összkomfortos,2,3,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,dél,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",|nincs megadva|,|nincs megadva|,|nincs megadva|,,,
49.99,"IV. kerület, Bőröndös utca ",88.0,3.0,0,közepes állapotú,1981 és 2000 között,összkomfortos,2,4,nincs,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,11 880  Ft/hó,nem,külön helyiségben,kelet,utcai,5 m|2|,nem,nem tetőtéri,"utca, közterület - ingyenes",távfűtés,nincs,|nincs megadva|,|nincs megadva|,5.0,
138.5,"V. kerület, Bank utca ",76.0,2.0,1.0,felújított,|nincs megadva|,duplakomfortos,4,4,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,18 000  Ft/hó,|nincs megadva|,külön és egyben is,nyugat,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület","gázkazán, elektromos kazán, hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,,,
169.9,"V. kerület, Báthory utca ",75.0,2.0,0,felújított,|nincs megadva|,összkomfortos,1,|nincs megadva|,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,14 000  Ft/hó,|nincs megadva|,külön helyiségben,|nincs megadva|,|nincs megadva|,3 m|2|,nem,nem tetőtéri,"utca, közterület - fizetős övezet","hűtő-fűtő klíma, elektromos fűtőpanel",van,|nincs megadva|,,3.0,
159.0,"V. kerület, Stollár Béla utca ",100.0,3.0,0,|nincs megadva|,|nincs megadva|,luxus,2,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nyugat,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,,
95.0,"V. kerület, Aranykéz utca ",60.0,2.0,0,jó állapotú,1950 és 1980 között,összkomfortos,4,|nincs megadva|,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,39 926  Ft/hó,nem,külön helyiségben,nyugat,utcai,23 m|2|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",házközponti,nincs,|nincs megadva|,,23.0,
98.9,"IV. kerület, Újpest-Központ ",133.0,5.0,0,jó állapotú,2001 és 2010 között,összkomfortos,3,4,nincs,3 m-nél alacsonyabb,van,150 m|3|/hó,200 kWh/hó,35 000 000  Ft/hó,20 000  Ft/hó,nem,külön és egyben is,nyugat,udvari,6.5 m|2|,nem,tetőtéri,|nincs megadva|,gázkazán,van - 10 cm,|nincs megadva|,,6.5,
58.9,"IV. kerület, Homoktövis utca 115.",97.0,1.0,0,újszerű,2001 és 2010 között,összkomfortos,szuterén,2,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - ingyenes",gázkazán,van,|nincs megadva|,,,
39.0,"IV. kerület, Széchenyi tér ",57.0,2.0,0,jó állapotú,1950 és 1980 között,összkomfortos,3,4,nincs,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,40 000  Ft/hó,10  Ft/hó,|nincs megadva|,külön helyiségben,nyugat,kertre néz,4 m|2|,|nincs megadva|,|nincs megadva|,udvari beálló - benne van az árban,gáz (konvektor),|nincs megadva|,|nincs megadva|,,4.0,
139.9,"V. kerület, Steindl Imre utca 9.",82.0,3.0,0,felújított,1950 előtt,duplakomfortos,1,4,|nincs megadva|,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,22 000  Ft/hó,|nincs megadva|,külön és egyben is,|nincs megadva|,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet","gázkazán, hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,,,
126.9,"V. kerület, Váci utca ",67.0,2.0,0,felújított,1950 előtt,összkomfortos,3,4,nincs,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,délnyugat,panorámás,2 m|2|,|nincs megadva|,"legfelső emelet, nem tetőtéri",|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,2.0,
68.99,"V. kerület, Régi posta utca ",36.0,1.0,0,jó állapotú,|nincs megadva|,összkomfortos,2,6,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,17 000  Ft/hó,|nincs megadva|,külön helyiségben,|nincs megadva|,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",házközponti,|nincs megadva|,|nincs megadva|,,,
34.9,"IV. kerület, Tompa utca ",51.0,2.0,0,jó állapotú,1950 előtt,összkomfortos,földszint,földszintes,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,igen,egy helyiségben,északkelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - ingyenes",gáz (konvektor),|nincs megadva|,|nincs megadva|,,,
499.0,"V. kerület, Hercegprímás utca ",213.0,5.0,0,felújítandó,1950 előtt,|nincs megadva|,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,12 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,12.0,
26.9,"IV. kerület, Újpest-Központ ",35.0,1.0,0,jó állapotú,|nincs megadva|,összkomfortos,földszint,földszintes,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,igen,|nincs megadva|,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,,
64.9,"V. kerület, Belváros ",55.0,1.0,1.0,jó állapotú,1950 és 1980 között,összkomfortos,3,3,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,18 000  Ft/hó,|nincs megadva|,egy helyiségben,kelet,udvari,|nincs megadva|,nem,|nincs megadva|,"utca, közterület - fizetős övezet",gáz (konvektor),|nincs megadva|,|nincs megadva|,,,
43.0,"IV. kerület, Bárdos Artúr utca ",54.0,2.0,0,felújított,1981 és 2000 között,|nincs megadva|,9,10,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,11 000  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,panorámás,3 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,távfűtés,|nincs megadva|,|nincs megadva|,részt vett,3.0,
320.0,"V. kerület, Arany János utca ",170.0,5.0,0,felújított,1950 előtt,duplakomfortos,1,5,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,nincs,|nincs megadva|,,,
55.9,"IV. kerület, Kassai utca ",71.0,2.0,1.0,felújított,|nincs megadva|,összkomfortos,félemelet,10,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,35 000 000  Ft/hó,|nincs megadva|,|nincs megadva|,külön helyiségben,kelet,kertre néz,3 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület",távfűtés,|nincs megadva|,DD,|nincs megadva|,3.0,
90.8,"IV. kerület, József Attila utca 76-80.",74.0,4.0,0,új építésű,2023,összkomfortos,3,6,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,igen,|nincs megadva|,észak,utcai,5.5 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,hőszivattyú,van - 10 cm,AA+,,5.5,
199.9,"V. kerület, Nyáry Pál utca ",89.0,3.0,0,felújított,1950 előtt,luxus,4,6,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,panorámás,2 m|2|,|nincs megadva|,nem tetőtéri,teremgarázs hely - bérelhető,házközponti,|nincs megadva|,|nincs megadva|,,2.0,|nincs megadva|
32.5,"IV. kerület, Káposztásmegyer II. lakótelep ",36.0,1.0,0,felújított,1981 és 2000 között,összkomfortos,9,10,van,|nincs megadva|,van,50 m|3|/hó,100 kWh/hó,25 000  Ft/hó,10 900  Ft/hó,|nincs megadva|,külön helyiségben,délkelet,panorámás,1 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület - ingyenes",távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,|nincs megadva|,1.0,
440.0,"V. kerület, Belváros ",180.0,3.0,1.0,felújított,1950 előtt,luxus,4,|nincs megadva|,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,70 000  Ft/hó,|nincs megadva|,nem,külön és egyben is,|nincs megadva|,panorámás,10 m|2|,nem,nem tetőtéri,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,10.0,
43.5,"IV. kerület, Újpest ",67.0,1.0,2.0,felújítandó,|nincs megadva|,összkomfortos,2,4,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,dél,utcai,|nincs megadva|,nem,|nincs megadva|,"utca, közterület - ingyenes",távfűtés egyedi méréssel,van - 10 cm,|nincs megadva|,részt vett,,
54.9,"IV. kerület, Laborfalvi Róza utca 21.",73.0,2.0,1.0,jó állapotú,1981 és 2000 között,összkomfortos,2,5,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,kertre néz,3 m|2|,|nincs megadva|,nem tetőtéri,"utca, közterület - ingyenes",távfűtés,|nincs megadva|,|nincs megadva|,|nincs megadva|,3.0,
89.0,"V. kerület, Belváros ",104.0,3.0,0,felújítandó,1950 előtt,duplakomfortos,3,6,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,délkelet,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület","távfűtés egyedi méréssel, cserépkályha",|nincs megadva|,|nincs megadva|,,,
54.0,"V. kerület, Veres Pálné utca ",48.0,2.0,0,felújítandó,|nincs megadva|,komfortos,földszint,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,,
44.9,"IV. kerület, Wolfner utca ",31.0,1.0,0,újszerű,2019,összkomfortos,5,több mint 10,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,|nincs megadva|,6 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,házközponti egyedi méréssel,van,|nincs megadva|,,6.0,|nincs megadva|
55.9,"V. kerület, Széchenyi utca 10.",40.0,1.0,0,felújítandó,|nincs megadva|,komfortos,3,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,10 400  Ft/hó,|nincs megadva|,egy helyiségben,dél,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,házközponti,|nincs megadva|,|nincs megadva|,,,
59.9,"V. kerület, Bajcsy-Zsilinszky út ",54.0,1.0,1.0,felújított,1950 előtt,összkomfortos,földszint,4,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,10 800  Ft/hó,|nincs megadva|,egy helyiségben,kelet,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",elektromos fűtőpanel,|nincs megadva|,|nincs megadva|,,,
71.9,"V. kerület, Só utca ",66.0,2.0,0,felújított,1950 előtt,összkomfortos,félemelet,3,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,délnyugat,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,,
64.9,"V. kerület, Hercegprímás utca ",49.0,1.0,0,újszerű,1950 előtt,összkomfortos,földszint,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,10 800  Ft/hó,igen,külön helyiségben,délkelet,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,,,
119.9,"V. kerület, Lipótváros ",110.0,3.0,1.0,jó állapotú,1950 előtt,|nincs megadva|,|nincs megadva|,4,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,25 000  Ft/hó,13 000  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,kertre néz,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,,,
48.9,"IV. kerület, Újpesti lakótelep ",85.0,3.0,0,közepes állapotú,1981 és 2000 között,összkomfortos,1,2,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,|nincs megadva|,8 m|2|,igen,|nincs megadva|,udvari beálló,|nincs megadva|,|nincs megadva|,|nincs megadva|,,8.0,
350.0,"V. kerület, Lipótváros ",264.0,10.0,0,jó állapotú,1950 előtt,|nincs megadva|,földszint,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,
74.9,"V. kerület, Szép utca ",48.0,2.0,0,felújított,1950 előtt,összkomfortos,2,6,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,33 000  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,házközponti,|nincs megadva|,|nincs megadva|,,,
114.9,"V. kerület, Belváros ",104.0,3.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,19 000  Ft/hó,|nincs megadva|,|nincs megadva|,kelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,elektromos fűtőpanel,|nincs megadva|,|nincs megadva|,,,
37.9,"IV. kerület, Perényi Zsigmond utca ",54.0,2.0,0,jó állapotú,1950 és 1980 között,összkomfortos,3,4,nincs,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,9 300  Ft/hó,nem,egy helyiségben,kelet,utcai,4 m|2|,|nincs megadva|,,"utca, közterület - ingyenes",gáz (konvektor),nincs,|nincs megadva|,,4.0,
299.0,"V. kerület, Falk Miksa utca ",185.0,6.0,0,felújított,1950 előtt,duplakomfortos,földszint,5,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,kelet,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület","gázkazán, padlófűtés",|nincs megadva|,|nincs megadva|,,,
220.0,"V. kerület, Váci utca ",159.0,4.0,0,felújított,|nincs megadva|,összkomfortos,3,|nincs megadva|,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,utcai,10 m|2|,nem,nem tetőtéri,|nincs megadva|,"gázkazán, hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,,10.0,
36.9,"IV. kerület, Árpád út ",50.0,2.0,0,jó állapotú,1950 és 1980 között,összkomfortos,5,5,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,nem,nem tetőtéri,udvari beálló - bérelhető,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,,,|nincs megadva|
187.5,"V. kerület, Lipótváros ",153.0,2.0,1.0,|nincs megadva|,1950 előtt,luxus,5,6,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,50 000  Ft/hó,|nincs megadva|,nem,külön és egyben is,dél,utcai,14 m|2|,nem,tetőtéri,"utca, közterület - fizetős övezet",gázkazán,van,DD,,14.0,
181.2,"V. kerület, Október 6. utca ",76.0,3.0,0,|nincs megadva|,2023,luxus,6,6,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,20 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,,20.0,
39.9,"IV. kerület, Újpesti lakótelep ",59.0,1.0,2.0,közepes állapotú,1950 és 1980 között,összkomfortos,6,több mint 10,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,10 000  Ft/hó,|nincs megadva|,|nincs megadva|,kelet,kertre néz,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - ingyenes",távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
89.0,"V. kerület, Lipótváros ",79.0,2.0,0,jó állapotú,1950 előtt,összkomfortos,3,4,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,16 900  Ft/hó,|nincs megadva|,külön és egyben is,nyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,nincs,|nincs megadva|,,,
160.0,"V. kerület, Zoltán utca ",114.0,3.0,0,közepes állapotú,1950 és 1980 között,összkomfortos,2,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,,,
59.4,"V. kerület, Szerb utca ",36.0,1.0,0,felújított,1950 előtt,összkomfortos,1,4,nincs,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,9 000  Ft/hó,nem,egy helyiségben,dél,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",elektromos fűtőpanel,|nincs megadva|,|nincs megadva|,,,
83.7,"V. kerület, Vámház körút ",62.0,2.0,0,felújított,1950 és 1980 között,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,külön helyiségben,|nincs megadva|,utcai,|nincs megadva|,nem,|nincs megadva|,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,,
38.7,"IV. kerület, Óceánárok utca ",55.0,3.0,0,közepes állapotú,1981 és 2000 között,összkomfortos,3,4,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,8 500  Ft/hó,|nincs megadva|,külön helyiségben,|nincs megadva|,panorámás,3.2 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület",távfűtés,|nincs megadva|,|nincs megadva|,|nincs megadva|,3.2,
26.0,"IV. kerület, Attila utca ",31.0,1.0,0,jó állapotú,1950 előtt,összkomfortos,földszint,földszintes,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,11  Ft/hó,igen,egy helyiségben,nyugat,utcai,|nincs megadva|,igen,nem tetőtéri,"utca, közterület - ingyenes","gáz (konvektor), hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,,,
46.2,"V. kerület, Veres Pálné utca ",35.0,1.0,0,jó állapotú,1950 előtt,összkomfortos,földszint,2,nincs,3 m-nél magasabb,nincs,69 m|3|/hó,90 kWh/hó,22 000  Ft/hó,10  Ft/hó,nem,egy helyiségben,délkelet,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gáz (konvektor),|nincs megadva|,|nincs megadva|,,,
