price,adress,size,rooms,half_rooms,balcony,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,Akadálymentesített,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Panelprogram,Parkolás,Fűtés,Szigetelés,Energiatanúsítvány,Parkolóhely ára
43.0,"XIV. kerület, Bánki Donát utca ",45.0,1.0,1.0,,jó állapotú,|nincs megadva|,|nincs megadva|,1,4,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,,"utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,
43.9,"XIV. kerület, Bolgárkertész utca ",54.0,2.0,0,,közepes állapotú,1950 és 1980 között,összkomfortos,2,4,nincs,3 m-nél alacsonyabb,nincs,nem,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,12 420  Ft/hó,egy helyiségben,délnyugat,utcai,|nincs megadva|,nem,nem tetőtéri,,|nincs megadva|,távfűtés,|nincs megadva|,|nincs megadva|,
38.0,"XIV. kerület, Bánki Donát utca ",36.0,1.0,0,2.0,jó állapotú,1950 és 1980 között,összkomfortos,1,4,nincs,3 m-nél alacsonyabb,nincs,nem,42 m|3|/hó,170 kWh/hó,24 000  Ft/hó,12 000  Ft/hó,külön helyiségben,kelet,kertre néz,2 m|2|,nem,nem tetőtéri,,"utca, közterület - ingyenes",gáz (konvektor),|nincs megadva|,|nincs megadva|,
52.5,"XIV. kerület, Szobránc köz ",66.0,2.0,0,,jó állapotú,1950 és 1980 között,|nincs megadva|,2,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északkelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,
16.5,"XIV. kerület, Fűrész utca ",20.0,1.0,0,,felújítandó,|nincs megadva|,|nincs megadva|,1,2,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
33.0,"XIV. kerület, Dorozsma köz ",39.0,1.0,0,2.0,felújítandó,1950 és 1980 között,komfortos,1,4,nincs,3 m-nél alacsonyabb,nincs,nem,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,11 700  Ft/hó,külön helyiségben,délnyugat,utcai,2 m|2|,nem,nem tetőtéri,,"utca, közterület - fizetős övezet",gáz (konvektor),nincs,|nincs megadva|,
40.9,"XIV. kerület, Alsórákos - Kacsóh Pongrác úti lakótelep ",43.0,2.0,0,,felújított,1950 és 1980 között,összkomfortos,földszint,|nincs megadva|,nincs,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,10 300  Ft/hó,|nincs megadva|,|nincs megadva|,kertre néz,|nincs megadva|,|nincs megadva|,,,|nincs megadva|,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,
32.5,"XIV. kerület, Nagyzugló ",37.0,1.0,0,,jó állapotú,|nincs megadva|,összkomfortos,földszint,4,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,13 200  Ft/hó,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,,"utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,
36.5,"XIV. kerület, Rákosfalva - Füredi utcai lakótelep ",55.0,1.0,1.0,7.8,közepes állapotú,1950 és 1980 között,összkomfortos,10,több mint 10,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 000  Ft/hó,egy helyiségben,kelet,utcai,7.8 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - ingyenes",távfűtés,|nincs megadva|,|nincs megadva|,
62.5,"XIV. kerület, Lipótvár utca 18.",65.0,2.0,0,3.0,közepes állapotú,|nincs megadva|,összkomfortos,1,2,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délnyugat,utcai,3 m|2|,|nincs megadva|,|nincs megadva|,,önálló garázs - benne van az árban,gázkazán,|nincs megadva|,|nincs megadva|,
40.9,"XIV. kerület, Mimóza utca 4.",33.0,1.0,0,,jó állapotú,1950 és 1980 között,komfortos,1,3,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 000  Ft/hó,7 000  Ft/hó,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,igen,nem tetőtéri,,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,
17.19,"XIV. kerület, Miskolci utca ",39.0,1.0,1.0,,közepes állapotú,1950 és 1980 között,komfortos,földszint,2,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,igen,|nincs megadva|,,|nincs megadva|,elektromos konvektor,|nincs megadva|,|nincs megadva|,
59.0,"XIV. kerület, Tihany tér ",55.0,2.0,0,8.0,újszerű,|nincs megadva|,luxus,1,2,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,10  Ft/hó,|nincs megadva|,külön helyiségben,délkelet,panorámás,8 m|2|,igen,|nincs megadva|,,önálló garázs - benne van az árban,gázkazán,|nincs megadva|,|nincs megadva|,
40.9,"XIV. kerület, Alsórákos ",50.0,2.0,0,3.0,közepes állapotú,1950 és 1980 között,összkomfortos,3,3,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,25 000 000  Ft/hó,15 000  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,3 m|2|,|nincs megadva|,nem tetőtéri,,"utca, közterület",gáz (konvektor),van,|nincs megadva|,
48.9,"XIV. kerület, Nagy Lajos király útja ",55.0,2.0,1.0,,felújított,1950 előtt,összkomfortos,2,3,nincs,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,,"utca, közterület - fizetős övezet","gáz (konvektor), hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,
49.5,"XIV. kerület, Báróczy utca 15.",55.0,1.0,1.0,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,4,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
79.8,"XIV. kerület, Cinka Panna utca ",71.0,3.0,0,5.0,közepes állapotú,1950 és 1980 között,összkomfortos,1,2,nincs,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,8 000  Ft/hó,külön helyiségben,dél,kertre néz,5 m|2|,nem,nem tetőtéri,,önálló garázs - benne van az árban,gázkazán,|nincs megadva|,|nincs megadva|,
61.7,"XIV. kerület, Cserei utca ",45.0,2.0,0,6.0,|nincs megadva|,2022,összkomfortos,2,5,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,délkelet,utcai,6 m|2|,|nincs megadva|,|nincs megadva|,,teremgarázs hely - megvásárolható,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,|nincs megadva|
51.0,"XIV. kerület, Ond vezér útja ",46.0,1.0,1.0,,felújított,1950 és 1980 között,összkomfortos,2,10,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 600  Ft/hó,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,
49.9,"XIV. kerület, Alsórákos ",48.0,2.0,0,,jó állapotú,1981 és 2000 között,|nincs megadva|,4,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
66.0,"XIV. kerület, Pétervárad utca 7/A",70.0,2.0,1.0,2.48,felújítandó,1950 és 1980 között,összkomfortos,1,3,nincs,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,utcai,2.48 m|2|,nem,nem tetőtéri,,"utca, közterület",elektromos fűtőpanel,|nincs megadva|,|nincs megadva|,
109.0,"XIV. kerület, Fischer István utca 121.",73.0,3.0,0,12.0,újszerű,|nincs megadva|,luxus,3,5,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,kelet,kertre néz,12 m|2|,nem,,,teremgarázs hely - megvásárolható,házközponti egyedi méréssel,van - 15 cm,|nincs megadva|,"5,50 M Ft"
85.6,"XIV. kerület, Bosnyák utca 67.",61.0,3.0,0,10.0,újszerű,2023,|nincs megadva|,1,3,van,|nincs megadva|,van,nem,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,kertre néz,10 m|2|,|nincs megadva|,|nincs megadva|,,udvari beálló - megvásárolható,mennyezeti hűtés-fűtés,van,|nincs megadva|,2 M Ft
50.0,"XIV. kerület, Bolgárkertész utca ",52.0,2.0,0,2.0,jó állapotú,1950 és 1980 között,összkomfortos,1,3,nincs,3 m-nél alacsonyabb,nincs,nem,|nincs megadva|,|nincs megadva|,12 000  Ft/hó,13 000  Ft/hó,külön helyiségben,délkelet,kertre néz,2 m|2|,nem,nem tetőtéri,,"utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,
24.99,"XIV. kerület, Törökőr ",31.0,1.0,0,,közepes állapotú,1950 és 1980 között,komfortos,földszint,2,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,9 000  Ft/hó,egy helyiségben,kelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,,"utca, közterület - ingyenes",gáz (konvektor),|nincs megadva|,|nincs megadva|,
27.0,"XIV. kerület, Amerikai út ",26.0,1.0,0,,közepes állapotú,1950 előtt,|nincs megadva|,szuterén,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,
65.0,"XIV. kerület, Törökőr ",49.0,2.0,0,,felújított,2001 és 2010 között,|nincs megadva|,2,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,észak,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,házközponti,|nincs megadva|,|nincs megadva|,
104.9,"XIV. kerület, Alsórákos ",87.0,4.0,0,1.0,jó állapotú,2001 és 2010 között,|nincs megadva|,félemelet,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,udvari,1 m|2|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,gázkazán,|nincs megadva|,CC,
18.9,"XIV. kerület, Istvánmező ",23.0,1.0,0,,jó állapotú,1950 és 1980 között,összkomfortos,szuterén,3,nincs,3 m-nél alacsonyabb,nincs,nem,Nincs gáz bekötve az ingatlanba,|nincs megadva|,5 000  Ft/hó,8  Ft/hó,külön helyiségben,|nincs megadva|,utcai,|nincs megadva|,igen,nem tetőtéri,,"utca, közterület",házközponti,|nincs megadva|,|nincs megadva|,
113.4,"XIV. kerület, Cserei utca ",83.0,4.0,0,7.0,|nincs megadva|,2022,duplakomfortos,4,5,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,északnyugat,kertre néz,7 m|2|,|nincs megadva|,|nincs megadva|,,teremgarázs hely - megvásárolható,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,|nincs megadva|
51.5,"XIV. kerület, Alsórákos ",58.0,2.0,0,5.0,|nincs megadva|,|nincs megadva|,|nincs megadva|,3,8,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,5 m|2|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,távfűtés,|nincs megadva|,|nincs megadva|,
34.9,"XIV. kerület, Vezér utca ",50.0,2.0,0,3.0,jó állapotú,1950 és 1980 között,összkomfortos,8,10,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,külön helyiségben,dél,panorámás,3 m|2|,|nincs megadva|,nem tetőtéri,részt vett,|nincs megadva|,távfűtés egyedi méréssel,van - 10 cm,|nincs megadva|,
41.9,"XIV. kerület, Alsórákos ",40.0,1.0,0,,közepes állapotú,1950 és 1980 között,összkomfortos,|nincs megadva|,2,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,
73.5,"XIV. kerület, Erzsébet királyné útja ",77.0,3.0,0,3.0,jó állapotú,|nincs megadva|,|nincs megadva|,1,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,8 000  Ft/hó,külön helyiségben,|nincs megadva|,|nincs megadva|,3 m|2|,|nincs megadva|,"legfelső emelet, nem tetőtéri",,önálló garázs - benne van az árban,gáz (konvektor),|nincs megadva|,|nincs megadva|,
41.9,"XIV. kerület, Angol utca ",43.0,2.0,0,5.5,jó állapotú,2011,|nincs megadva|,2,5,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,5.5 m|2|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
54.5,"XIV. kerület, Gyarmat utca ",57.0,2.0,0,2.0,jó állapotú,1950 és 1980 között,összkomfortos,3,4,nincs,3 m-nél alacsonyabb,van,nem,10 m|3|/hó,140 kWh/hó,20 000  Ft/hó,11 580  Ft/hó,külön helyiségben,délnyugat,|nincs megadva|,2 m|2|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,gázkazán,van,|nincs megadva|,
75.0,"XIV. kerület, Mogyoródi út 93.",66.0,3.0,0,16.0,újszerű,2001 és 2010 között,összkomfortos,3,4,van,3 m-nél alacsonyabb,|nincs megadva|,igen,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,27 000  Ft/hó,külön és egyben is,|nincs megadva|,kertre néz,16 m|2|,nem,nem tetőtéri,,teremgarázs hely - kötelező megvenni,gázkazán,van,|nincs megadva|,6 M Ft
51.9,"XIV. kerület, Zoborhegy tér ",61.0,2.0,0,6.0,jó állapotú,1950 és 1980 között,összkomfortos,1,2,nincs,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délkelet,kertre néz,6 m|2|,igen,nem tetőtéri,,önálló garázs - benne van az árban,házközponti,|nincs megadva|,|nincs megadva|,
36.0,"XIV. kerület, Hungária körút 59.",43.0,1.0,1.0,1.0,jó állapotú,|nincs megadva|,|nincs megadva|,1,4,nincs,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,13 500  Ft/hó,12 100  Ft/hó,külön helyiségben,délnyugat,utcai,1 m|2|,|nincs megadva|,nem tetőtéri,,"utca, közterület - fizetős övezet","gáz (konvektor), elektromos fűtőpanel",|nincs megadva|,|nincs megadva|,
26.6,"XIV. kerület, Utász utca 3.",28.0,1.0,0,,jó állapotú,|nincs megadva|,összkomfortos,3,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,25 000  Ft/hó,11 000  Ft/hó,egy helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,,"utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,
79.9,"XIV. kerület, Rákospatak utca ",71.0,1.0,2.0,5.0,újszerű,1981 és 2000 között,összkomfortos,1,2,nincs,3 m-nél alacsonyabb,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,14 800  Ft/hó,külön helyiségben,délnyugat,kertre néz,5 m|2|,nem,nem tetőtéri,,udvari beálló - benne van az árban,"gázkazán, padlófűtés",van - 5 cm,CC,
57.5,"XIV. kerület, Bazsarózsa utca ",54.0,2.0,0,6.0,jó állapotú,1950 és 1980 között,összkomfortos,1,3,nincs,3 m-nél alacsonyabb,nincs,nem,20 m|3|/hó,100 kWh/hó,22 000  Ft/hó,10 000  Ft/hó,külön helyiségben,nyugat,panorámás,6 m|2|,nem,nem tetőtéri,,"utca, közterület - ingyenes",gázkazán,van,|nincs megadva|,
124.9,"XIV. kerület, Gyarmat utca ",110.0,4.0,0,10.0,újszerű,|nincs megadva|,|nincs megadva|,4,4,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,panorámás,10 m|2|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,
179.0,"XIV. kerület, Alsórákos ",150.0,4.0,0,14.0,újszerű,2023,|nincs megadva|,|nincs megadva|,2,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,délnyugat,udvari,14 m|2|,igen,|nincs megadva|,,önálló garázs - benne van az árban,hőszivattyú,|nincs megadva|,|nincs megadva|,
95.4,"XIV. kerület, Alsórákos ",117.0,4.0,0,6.0,jó állapotú,2001 és 2010 között,duplakomfortos,4,4,van,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,28 000  Ft/hó,egy helyiségben,|nincs megadva|,panorámás,6 m|2|,|nincs megadva|,zárószint,,teremgarázs hely - megvásárolható,"gázkazán, padlófűtés",van,|nincs megadva|,|nincs megadva|
69.9,"XIV. kerület, Thököly út ",105.0,4.0,3.0,3.0,jó állapotú,1981 és 2000 között,|nincs megadva|,4,4,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,|nincs megadva|,3 m|2|,nem,|nincs megadva|,,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,
62.0,"XIV. kerület, Fischer István utca ",43.0,2.0,0,35.0,újszerű,2021,összkomfortos,földszint,5,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,15 000  Ft/hó,egy helyiségben,nyugat,|nincs megadva|,35 m|2|,igen,|nincs megadva|,,teremgarázs hely - benne van az árban,házközponti egyedi méréssel,van,|nincs megadva|,
78.5,"XIV. kerület, Fischer István utca ",47.0,2.0,0,8.0,|nincs megadva|,2020,összkomfortos,1,4,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,16 320  Ft/hó,egy helyiségben,|nincs megadva|,udvari,8 m|2|,|nincs megadva|,|nincs megadva|,,"utca, közterület",|nincs megadva|,|nincs megadva|,|nincs megadva|,
42.9,"XIV. kerület, Füredi utca ",46.0,2.0,0,,felújított,1950 és 1980 között,összkomfortos,9,10,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,dél,panorámás,|nincs megadva|,|nincs megadva|,nem tetőtéri,részt vett,"utca, közterület - ingyenes",távfűtés egyedi méréssel,van - 10 cm,|nincs megadva|,
44.5,"XIV. kerület, Alsórákos - Füredi utcai lakótelep ",55.0,2.0,0,8.0,újszerű,1950 és 1980 között,összkomfortos,10 felett,több mint 10,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,13 750  Ft/hó,egy helyiségben,kelet,udvari,8 m|2|,nem,|nincs megadva|,|nincs megadva|,"utca, közterület",házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
41.0,"XIV. kerület, Ond vezér útja ",49.0,2.0,0,3.0,jó állapotú,1950 és 1980 között,összkomfortos,6,10,van,3 m-nél alacsonyabb,nincs,igen,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,9 500  Ft/hó,külön helyiségben,délkelet,utcai,3 m|2|,nem,nem tetőtéri,részt vett,"utca, közterület - ingyenes",távfűtés,van - 10 cm,|nincs megadva|,
35.9,"XIV. kerület, Gvadányi utca ",46.0,1.0,1.0,,felújított,|nincs megadva|,|nincs megadva|,6,10,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,panorámás,|nincs megadva|,nem,nem tetőtéri,részt vett,|nincs megadva|,távfűtés egyedi méréssel,van,|nincs megadva|,
55.0,"XIV. kerület, Alsórákos ",75.0,3.0,0,,felújítandó,1950 előtt,összkomfortos,|nincs megadva|,földszintes,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délnyugat,utcai,|nincs megadva|,igen,nem tetőtéri,,udvari beálló - benne van az árban,gáz (konvektor),nincs,|nincs megadva|,
99.9,"XIV. kerület, Szlatina utca 12.",72.0,2.0,1.0,27.0,jó állapotú,2001 és 2010 között,összkomfortos,2,2,nincs,3 m-nél alacsonyabb,van,|nincs megadva|,75 m|3|/hó,375 kWh/hó,|nincs megadva|,19 000  Ft/hó,külön és egyben is,dél,panorámás,27 m|2|,nem,tetőtéri,,teremgarázs hely - benne van az árban,"gázkazán, padlófűtés, hűtő-fűtő klíma",van - 10 cm,|nincs megadva|,
