price,adress,size,rooms,half_rooms,balcony,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,Akadálymentesített,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Parkolás,Parkolóhely ára,Fűtés,Szigetelés,Energiatanúsítvány,Panelprogram
94.9,"III. kerület, Árpád fejedelem útja ",65.0,2.0,1.0,4.0,felújított,1950 és 1980 között,összkomfortos,7,8,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,panorámás,4 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület",,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,
164.9,"III. kerület, Vályog utca ",98.0,3.0,0,20.0,új építésű,2019,duplakomfortos,4,5,van,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,36  Ft/hó,29  Ft/hó,egy helyiségben,kelet,panorámás,20 m|2|,nem,tetőtéri,udvari beálló - kötelező megvenni,6 M Ft,gázkazán,nincs,AA++,
89.9,"II. kerület, Kurucles ",76.0,3.0,0,10.0,közepes állapotú,1950 és 1980 között,összkomfortos,1,3,nincs,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,25 000 000  Ft/hó,17 000  Ft/hó,külön helyiségben,délnyugat,|nincs megadva|,10 m|2|,|nincs megadva|,|nincs megadva|,önálló garázs - benne van az árban,,gáz (konvektor),|nincs megadva|,|nincs megadva|,
159.9,"III. kerület, Szent István utca 81.",110.0,4.0,0,125.44,új építésű,2022,duplakomfortos,2,2,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,60 000  Ft/hó,külön és egyben is,délkelet,panorámás,125.44 m|2|,|nincs megadva|,penthouse,teremgarázs hely - megvásárolható,"6,99 M Ft","hőszivattyú, mennyezeti hűtés-fűtés, padlófűtés",|nincs megadva|,BB,
99.5,"II. kerület, Bimbó út ",67.0,1.0,2.0,6.0,felújított,1950 és 1980 között,komfortos,félemelet,2,nincs,3 m-nél alacsonyabb,nincs,nem,|nincs megadva|,|nincs megadva|,13 000  Ft/hó,10 000  Ft/hó,külön helyiségben,délnyugat,panorámás,6 m|2|,nem,nem tetőtéri,udvari beálló - bérelhető,|nincs megadva|,elektromos fűtőpanel,|nincs megadva|,|nincs megadva|,
89.0,"II. kerület, II/A kerület - Széphalom ",110.0,4.0,0,,felújítandó,1950 és 1980 között,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,udvari,|nincs megadva|,igen,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,
165.0,"II. kerület, Margit körút ",145.0,3.0,0,6.0,felújított,|nincs megadva|,összkomfortos,2,4,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,6 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,
99.0,"II. kerület, Bimbó út ",60.0,2.0,0,6.0,felújított,1981 és 2000 között,összkomfortos,földszint,2,|nincs megadva|,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,kelet,kertre néz,6 m|2|,igen,|nincs megadva|,önálló garázs,,gázkazán,|nincs megadva|,|nincs megadva|,
38.9,"III. kerület, Pünkösdfürdő utca 42-46.",31.0,1.0,0,3.0,új építésű,2023,luxus,4,9,van,|nincs megadva|,van,igen,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,nyugat,panorámás,3 m|2|,nem,nem tetőtéri,teremgarázs hely - megvásárolható,"5,50 M Ft","hőszivattyú, hűtő-fűtő klíma",van - 15 cm,AA+,
942.88,"II. kerület, Nagybányai út 44.",287.0,7.0,0,18.5,új építésű,2023,luxus,5,7,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,dél,panorámás,18.5 m|2|,igen,"legfelső emelet, nem tetőtéri",udvari beálló - benne van az árban,,hőszivattyú,van - 25 cm,|nincs megadva|,
294.18,"II. kerület, Nagybányai út 44.",168.0,5.0,0,14.2,új építésű,2023,luxus,4,7,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,dél,panorámás,14.2 m|2|,|nincs megadva|,nem tetőtéri,udvari beálló - benne van az árban,,hőszivattyú,van - 25 cm,|nincs megadva|,
396.01,"II. kerület, Nagybányai út 44.",179.0,5.0,0,62.0,új építésű,2023,luxus,2,7,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,dél,panorámás,62 m|2|,|nincs megadva|,nem tetőtéri,udvari beálló - benne van az árban,,hőszivattyú,van - 25 cm,|nincs megadva|,
565.73,"II. kerület, Nagybányai út 44.",211.0,5.0,0,103.8,új építésű,2023,luxus,1,7,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,dél,panorámás,103.8 m|2|,nem,nem tetőtéri,udvari beálló - benne van az árban,,hőszivattyú,van - 25 cm,|nincs megadva|,
39.9,"III. kerület, Békásmegyer - Pünkösdfürdő ",32.0,1.0,0,3.0,új építésű,2023,összkomfortos,4,9,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,észak,utcai,3 m|2|,nem,nem tetőtéri,teremgarázs hely - megvásárolható,|nincs megadva|,hőszivattyú,van,|nincs megadva|,
139.58,"III. kerület, Óbuda-Óváros ",75.0,3.0,0,7.0,új építésű,2020,|nincs megadva|,2,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,udvari,7 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,hőszivattyú,|nincs megadva|,AA++,
113.05,"III. kerület, Óbuda-Óváros ",60.0,3.0,0,5.0,új építésű,2023,|nincs megadva|,1,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,udvari,5 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,hőszivattyú,|nincs megadva|,AA++,
87.5,"III. kerület, Folyamőr utca 5/C",48.0,2.0,0,14.0,új építésű,2023,|nincs megadva|,6,9,van,|nincs megadva|,van,|nincs megadva|,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,dél,panorámás,14 m|2|,|nincs megadva|,,teremgarázs hely - megvásárolható,|nincs megadva|,"hőszivattyú, házközponti egyedi méréssel",|nincs megadva|,|nincs megadva|,
258.21,"III. kerület, Óbudai lakótelep ",129.0,4.0,0,28.0,új építésű,2023,|nincs megadva|,4,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,udvari,28 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,hőszivattyú,|nincs megadva|,AA++,
77.0,"III. kerület, Waterfront City lakópark ",43.0,2.0,0,,új építésű,2022,összkomfortos,1,több mint 10,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,egy helyiségben,délnyugat,kertre néz,|nincs megadva|,|nincs megadva|,,|nincs megadva|,,mennyezeti hűtés-fűtés,van,AA++,
256.5,"III. kerület, Harsánylejtő ",139.0,5.0,0,24.0,új építésű,2024,luxus,|nincs megadva|,3,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,panorámás,24 m|2|,igen,|nincs megadva|,udvari beálló - benne van az árban,,"hőszivattyú, padlófűtés, mennyezeti hűtés-fűtés",|nincs megadva|,|nincs megadva|,
104.9,"III. kerület, Waterfront City lakópark ",63.0,3.0,0,32.0,új építésű,2025,|nincs megadva|,3,10,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,|nincs megadva|,32 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,|nincs megadva|,mennyezeti hűtés-fűtés,|nincs megadva|,|nincs megadva|,
103.0,"III. kerület, Waterfront City lakópark ",58.0,3.0,0,35.0,új építésű,2024,összkomfortos,3,10,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,21  Ft/hó,külön helyiségben,|nincs megadva|,|nincs megadva|,35 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,|nincs megadva|,mennyezeti hűtés-fűtés,|nincs megadva|,AA+,
169.9,"III. kerület, Aranyhegy - Péterhegy ",100.0,4.0,0,,új építésű,2023,duplakomfortos,földszint,2,nincs,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,dél,|nincs megadva|,|nincs megadva|,igen,|nincs megadva|,teremgarázs hely - benne van az árban,,"hőszivattyú, hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,
170.0,"III. kerület, Rómaifürdő ",97.0,4.0,0,94.0,új építésű,2023,|nincs megadva|,2,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,kertre néz,94 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,
44.37,"III. kerület, Raktár utca ",23.0,1.0,0,,új építésű,2023,összkomfortos,1,5,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,7 M Ft,padlófűtés,|nincs megadva|,|nincs megadva|,
44.37,"III. kerület, Raktár utca ",23.0,1.0,0,,új építésű,2023,összkomfortos,1,5,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,7 M Ft,padlófűtés,|nincs megadva|,|nincs megadva|,
289.53,"II. kerület, II/A kerület - Budaliget ",116.0,5.0,0,67.0,új építésű,2023,luxus,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délnyugat,kertre néz,67 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely,,"hőszivattyú, padlófűtés",van,AA,
369.19,"II. kerület, II/A kerület - Budaliget ",150.0,4.0,0,55.0,új építésű,2023,luxus,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délnyugat,kertre néz,55 m|2|,igen,|nincs megadva|,teremgarázs hely,,"hőszivattyú, padlófűtés",van,AA,
297.25,"II. kerület, II/A kerület - Budaliget ",118.0,4.0,0,70.0,új építésű,2023,luxus,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délnyugat,kertre néz,70 m|2|,igen,|nincs megadva|,teremgarázs hely,,"hőszivattyú, padlófűtés",van,AA,
134.8,"III. kerület, Testvérhegy ",83.0,5.0,0,,új építésű,2023,luxus,|nincs megadva|,3,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,panorámás,|nincs megadva|,igen,|nincs megadva|,teremgarázs hely,,"hőszivattyú, padlófűtés",van,AA,
387.0,"II. kerület, Szemlőhegy ",169.0,6.0,0,,új építésű,2023,duplakomfortos,1,3,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,panorámás,|nincs megadva|,igen,|nincs megadva|,teremgarázs hely,,hőszivattyú,|nincs megadva|,|nincs megadva|,
98.95,"III. kerület, Törökkő ",76.0,3.0,0,13.0,új építésű,2023,összkomfortos,1,4,nincs,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,délnyugat,kertre néz,13 m|2|,nem,nem tetőtéri,teremgarázs hely - kötelező megvenni,6 M Ft,"hőszivattyú, mennyezeti hűtés-fűtés, padlófűtés",van,BB,
64.82,"III. kerület, Törökkő ",51.0,2.0,0,6.44,új építésű,2023,összkomfortos,1,4,|nincs megadva|,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,kertre néz,6.44 m|2|,nem,nem tetőtéri,teremgarázs hely - kötelező megvenni,6 M Ft,"hőszivattyú, mennyezeti hűtés-fűtés",van - 12 cm,BB,
92.45,"III. kerület, Óbuda - Filatorigát ",56.0,2.0,0,5.0,új építésű,2023,|nincs megadva|,1,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északkelet,utcai,5 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,hőszivattyú,|nincs megadva|,|nincs megadva|,
169.9,"III. kerület, Rómaifürdő ",72.0,3.0,0,,új építésű,2023,összkomfortos,2,2,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,
94.5,"III. kerület, Békásmegyer-Ófalu ",80.0,3.0,1.0,,új építésű,2023,duplakomfortos,földszint,2,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,délnyugat,udvari,|nincs megadva|,igen,nem tetőtéri,udvari beálló - benne van az árban,,"gázkazán, padlófűtés",van - 12 cm,|nincs megadva|,
153.81,"III. kerület, Törökkő ",104.0,4.0,0,49.3,új építésű,2023,duplakomfortos,2,4,nincs,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,kertre néz,49.3 m|2|,nem,"legfelső emelet, nem tetőtéri",teremgarázs hely - kötelező megvenni,6 M Ft,"hőszivattyú, mennyezeti hűtés-fűtés, padlófűtés",van - 12 cm,BB,
102.0,"III. kerület, Táborhegy ",66.0,3.0,0,17.0,új építésű,2023,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 000  Ft/hó,18 000  Ft/hó,külön helyiségben,délkelet,panorámás,17 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,8 M Ft,"mennyezeti hűtés-fűtés, padlófűtés, hőszivattyú",van - 15 cm,|nincs megadva|,
180.0,"III. kerület, Rómaifürdő ",97.0,4.0,0,80.0,új építésű,2022,összkomfortos,2,2,|nincs megadva|,|nincs megadva|,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,délkelet,udvari,80 m|2|,|nincs megadva|,"legfelső emelet, nem tetőtéri",teremgarázs hely - megvásárolható,5 M Ft,"padlófűtés, gázkazán",van,|nincs megadva|,
133.0,"III. kerület, Kaszásdűlő - Filatorigát ",79.0,3.0,0,141.0,új építésű,2021,összkomfortos,2,3,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kertre néz,141 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,4 M Ft,"gázkazán, padlófűtés",|nincs megadva|,BB,
149.9,"III. kerület, Nánási út 32. F/1.",80.0,3.0,0,50.0,új építésű,2020,luxus,földszint,2,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,délnyugat,panorámás,50 m|2|,igen,|nincs megadva|,teremgarázs hely - benne van az árban,,"gázkazán, padlófűtés",|nincs megadva|,BB,
159.0,"II. kerület, Felhévíz ",124.0,4.0,0,4.0,felújított,1950 előtt,duplakomfortos,1,4,|nincs megadva|,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,kelet,panorámás,4 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",,gázkazán,|nincs megadva|,|nincs megadva|,
67.0,"II. kerület, Nyúl utca ",61.0,2.0,1.0,,felújított,1950 előtt,összkomfortos,szuterén,4,|nincs megadva|,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",,gázkazán,van,|nincs megadva|,
36.5,"III. kerület, Szentendrei út ",49.0,2.0,0,3.0,felújított,1950 és 1980 között,összkomfortos,10,10,van,3 m-nél alacsonyabb,nincs,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,8 820  Ft/hó,külön helyiségben,kelet,panorámás,3 m|2|,nem,"legfelső emelet, nem tetőtéri","utca, közterület - fizetős övezet",,távfűtés,nincs,|nincs megadva|,nem vett részt
64.9,"I. kerület, Krisztinaváros ",48.0,3.0,0,,felújított,1950 és 1980 között,|nincs megadva|,félemelet,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,11  Ft/hó,|nincs megadva|,északnyugat,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,
60.0,"II. kerület, Pasaréti út ",53.0,2.0,0,4.0,közepes állapotú,1981 és 2000 között,összkomfortos,félemelet,4,nincs,3 m-nél alacsonyabb,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,35 000  Ft/hó,külön helyiségben,délnyugat,kertre néz,4 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,házközponti,nincs,|nincs megadva|,
259.86,"II. kerület, Újlak ",102.0,3.0,0,,felújított,2012,összkomfortos,3,|nincs megadva|,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,panorámás,|nincs megadva|,|nincs megadva|,zárószint,|nincs megadva|,,gázkazán,van,|nincs megadva|,
56.8,"III. kerület, Eső utca ",59.0,2.0,0,,közepes állapotú,1950 és 1980 között,összkomfortos,földszint,3,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,egy helyiségben,kelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület - fizetős övezet",,gázkazán,|nincs megadva|,|nincs megadva|,
59.9,"II. kerület, Margit körút ",46.0,2.0,0,,újszerű,1950 és 1980 között,összkomfortos,földszint,3,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 400  Ft/hó,|nincs megadva|,nyugat,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",,gáz (konvektor),|nincs megadva|,|nincs megadva|,
250.0,"II. kerület, Lipótmező ",186.0,5.0,0,,felújított,|nincs megadva|,duplakomfortos,|nincs megadva|,2,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,igen,|nincs megadva|,|nincs megadva|,,"gázkazán, hűtő-fűtő klíma, kandalló",|nincs megadva|,|nincs megadva|,
98.0,"I. kerület, Víziváros - Váralja ",90.0,2.0,0,,felújítandó,1950 előtt,összkomfortos,3,4,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,dél,panorámás,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,
199.0,"II. kerület, Labanc út ",127.0,4.0,1.0,20.0,újszerű,2001 és 2010 között,összkomfortos,földszint,3,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,49 200  Ft/hó,külön és egyben is,|nincs megadva|,kertre néz,20 m|2|,igen,nem tetőtéri,teremgarázs hely - benne van az árban,,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
56.9,"III. kerület, Galagonya utca ",74.0,2.0,1.0,,felújítandó,1950 előtt,összkomfortos,földszint,4,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",,gázkazán,|nincs megadva|,|nincs megadva|,
