price,adress,size,rooms,half_rooms,balcony,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,Akadálymentesített,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Parkolás,Parkolóhely ára,Fűtés,Szigetelés,Energiatanúsítvány,Panelprogram
67.0,"VIII. kerület, Bérkocsis utca ",50.0,2.0,0,11.0,újszerű,2019,|nincs megadva|,1,6,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,kertre néz,11 m|2|,igen,nem tetőtéri,|nincs megadva|,,mennyezeti hűtés-fűtés,|nincs megadva|,|nincs megadva|,
45.9,"VIII. kerület, Józsefváros - Magdolnanegyed ",72.0,2.0,0,,közepes állapotú,1950 és 1980 között,összkomfortos,földszint,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nyugat,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gázkazán,|nincs megadva|,BB,
74.2,"VIII. kerület, Józsefváros - Magdolnanegyed ",94.0,3.0,0,6.0,felújított,1950 és 1980 között,összkomfortos,2,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,utcai,6 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,
56.0,"VIII. kerület, Józsefváros - Magdolnanegyed ",74.0,3.0,0,,közepes állapotú,1950 előtt,összkomfortos,3,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,
29.99,"VIII. kerület, Józsefváros - Magdolnanegyed ",37.0,2.0,0,,közepes állapotú,1950 előtt,összkomfortos,1,|nincs megadva|,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,9 500  Ft/hó,egy helyiségben,kelet,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,
54.0,"VIII. kerület, Illés utca ",40.0,1.0,1.0,25.0,jó állapotú,2001 és 2010 között,összkomfortos,1,6,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,nyugat,kertre néz,25 m|2|,igen,|nincs megadva|,|nincs megadva|,,házközponti egyedi méréssel,van,|nincs megadva|,
59.9,"VIII. kerület, Józsefváros - Palotanegyed ",73.0,2.0,0,,felújítandó,1950 előtt,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nyugat,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,
34.5,"VIII. kerület, Józsefváros - Orczynegyed ",36.0,2.0,0,,jó állapotú,1950 előtt,összkomfortos,1,|nincs megadva|,nincs,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,13 000  Ft/hó,|nincs megadva|,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,egyéb kazán,|nincs megadva|,|nincs megadva|,
52.9,"VIII. kerület, Józsefváros - Csarnoknegyed ",50.0,2.0,1.0,2.0,felújított,2001 és 2010 között,összkomfortos,4,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,utcai,2 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,házközponti egyedi méréssel,|nincs megadva|,DD,
44.9,"VIII. kerület, Józsefváros - Orczynegyed ",43.0,2.0,0,8.0,felújított,2001 és 2010 között,|nincs megadva|,1,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,kertre néz,8 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
31.9,"VIII. kerület, Üllői út ",39.0,1.0,1.0,3.0,közepes állapotú,1950 előtt,összkomfortos,földszint,2,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 000  Ft/hó,egy helyiségben,kelet,udvari,3 m|2|,igen,|nincs megadva|,"utca, közterület - fizetős övezet",,gáz (konvektor),|nincs megadva|,GG,
47.99,"VIII. kerület, Józsefváros - Népszínháznegyed ",54.0,3.0,0,,felújított,1950 előtt,|nincs megadva|,1,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,észak,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,
47.99,"VIII. kerület, Józsefváros - Népszínháznegyed ",54.0,3.0,0,,felújított,1950 előtt,összkomfortos,1,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,észak,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gázkazán,|nincs megadva|,DD,
56.0,"VIII. kerület, Vas utca ",56.0,2.0,0,,jó állapotú,1950 előtt,összkomfortos,1,3,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,19 000  Ft/hó,|nincs megadva|,délkelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",,gázkazán,|nincs megadva|,|nincs megadva|,
47.9,"VIII. kerület, Népszínház utca ",83.0,2.0,0,,jó állapotú,1950 előtt,összkomfortos,5,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északkelet,utcai,|nincs megadva|,|nincs megadva|,zárószint,|nincs megadva|,,gáz (konvektor),|nincs megadva|,FF,
61.99,"VIII. kerület, Józsefváros - Ganznegyed ",65.0,3.0,0,,jó állapotú,1950 előtt,|nincs megadva|,2,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,egyéb kazán,|nincs megadva|,DD,
64.9,"VIII. kerület, Józsefváros - Palotanegyed ",53.0,3.0,0,,jó állapotú,1950 előtt,|nincs megadva|,4,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gázkazán,|nincs megadva|,CC,
36.9,"VIII. kerület, Józsefváros - Népszínháznegyed ",29.0,2.0,0,,|nincs megadva|,|nincs megadva|,összkomfortos,1,3,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,észak,utcai,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,,hűtő-fűtő klíma,|nincs megadva|,|nincs megadva|,
78.0,"VIII. kerület, Józsefváros - Palotanegyed ",74.0,4.0,0,,jó állapotú,1950 előtt,duplakomfortos,1,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,
48.0,"VIII. kerület, Józsefváros - Magdolnanegyed ",51.0,2.0,0,,jó állapotú,1950 előtt,|nincs megadva|,3,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,zárószint,|nincs megadva|,,cserépkályha,|nincs megadva|,|nincs megadva|,
159.0,"VIII. kerület, Corvin köz ",120.0,4.0,1.0,,újszerű,1950 előtt,összkomfortos,5,6,van,3 m-nél magasabb,van,nem,40 m|3|/hó,40 kWh/hó,55 000  Ft/hó,18 000  Ft/hó,külön helyiségben,kelet,panorámás,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,házközponti,|nincs megadva|,|nincs megadva|,
28.0,"VIII. kerület, Alföldi utca 20.",40.0,1.0,0,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,
48.9,"VIII. kerület, Századosnegyed ",65.0,3.0,0,,felújított,1950 és 1980 között,összkomfortos,félemelet,3,nincs,3 m-nél magasabb,nincs,nem,|nincs megadva|,|nincs megadva|,35 000 000  Ft/hó,16  Ft/hó,külön helyiségben,délnyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,"gázkazán, elektromos fűtőpanel",nincs,|nincs megadva|,
31.0,"VIII. kerület, Delej utca 51.",40.0,1.0,0,,közepes állapotú,1950 előtt,komfortos,4,4,nincs,3 m-nél magasabb,nincs,nem,|nincs megadva|,|nincs megadva|,14 000  Ft/hó,20 000  Ft/hó,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,nem,"legfelső emelet, nem tetőtéri",udvari beálló - bérelhető,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,
41.9,"VIII. kerület, Tömő utca 40-46.",50.0,2.0,0,8.0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,8 m|2|,|nincs megadva|,,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,
47.6,"VIII. kerület, Józsefváros - Losoncinegyed ",55.0,2.0,0,6.0,jó állapotú,1950 és 1980 között,összkomfortos,10 felett,több mint 10,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,panorámás,6 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület - ingyenes",,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|
23.5,"VIII. kerület, Karácsony Sándor utca ",26.0,1.0,0,,jó állapotú,1950 előtt,összkomfortos,2,4,nincs,3 m-nél magasabb,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,12 500  Ft/hó,|nincs megadva|,|nincs megadva|,délkelet,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",,gáz (konvektor),|nincs megadva|,GG,
40.0,"VIII. kerület, Szilágyi utca ",54.0,2.0,0,,felújított,1950 előtt,komfortos,földszint,3,nincs,3 m-nél magasabb,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",,gázkazán,|nincs megadva|,|nincs megadva|,
27.9,"VIII. kerület, Józsefváros - Orczynegyed ",43.0,2.0,0,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,
82.9,"VIII. kerület, Józsefváros - Palotanegyed ",103.0,4.0,0,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,elektromos fűtőpanel,|nincs megadva|,|nincs megadva|,
54.9,"VIII. kerület, Hock János utca ",75.0,4.0,0,,jó állapotú,|nincs megadva|,|nincs megadva|,2,3,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délnyugat,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,
47.6,"VIII. kerület, Józsefváros - Corvinnegyed ",55.0,2.0,0,,felújított,1950 és 1980 között,|nincs megadva|,10 felett,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,
56.0,"VIII. kerület, Józsefváros - Palotanegyed ",56.0,2.0,0,,jó állapotú,1950 előtt,|nincs megadva|,1,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,
56.9,"VIII. kerület, Baross utca ",34.0,1.0,0,2.65,|nincs megadva|,2023,összkomfortos,4,6,van,3 m-nél alacsonyabb,van,igen,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,17 000  Ft/hó,egy helyiségben,nyugat,udvari,2.65 m|2|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,mennyezeti hűtés-fűtés,van - 12 cm,AA++,
113.0,"VIII. kerület, Józsefváros - Corvinnegyed ",164.0,5.0,0,,felújítandó,1950 előtt,összkomfortos,1,5,van,3 m-nél magasabb,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,kelet,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,gáz (konvektor),|nincs megadva|,|nincs megadva|,
49.9,"VIII. kerület, Józsefváros - Palotanegyed ",45.0,4.0,0,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,
37.9,"VIII. kerület, Baross utca 114.",33.0,1.0,0,,jó állapotú,2001 és 2010 között,összkomfortos,3,7,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,6 400  Ft/hó,|nincs megadva|,dél,utcai,|nincs megadva|,igen,|nincs megadva|,|nincs megadva|,,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
38.5,"VIII. kerület, II. János Pál pápa tér 12.",57.0,2.0,0,,jó állapotú,1950 előtt,összkomfortos,2,3,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,10  Ft/hó,egy helyiségben,északkelet,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,egyéb,|nincs megadva|,|nincs megadva|,
39.9,"VIII. kerület, József utca ",66.0,3.0,0,2.0,felújítandó,1950 előtt,|nincs megadva|,3,|nincs megadva|,nincs,|nincs megadva|,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,16 500  Ft/hó,külön helyiségben,|nincs megadva|,utcai,2 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",,gáz (konvektor),nincs,|nincs megadva|,
94.9,"VIII. kerület, Józsefváros - Palotanegyed ",98.0,4.0,0,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,
85.6,"VIII. kerület, Józsefváros - Népszínháznegyed ",70.0,2.0,0,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,
48.9,"VIII. kerület, Józsefváros - Magdolnanegyed ",61.0,3.0,0,6.0,jó állapotú,1950 előtt,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,utcai,6 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,
34.9,"VIII. kerület, Józsefváros - Magdolnanegyed ",57.0,2.0,0,,jó állapotú,1950 és 1980 között,|nincs megadva|,földszint,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,
29.5,"VIII. kerület, Józsefváros - Orczynegyed ",59.0,4.0,0,,jó állapotú,1950 előtt,|nincs megadva|,földszint,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,egyéb,|nincs megadva|,GG,
68.0,"VIII. kerület, Szigony utca ",86.0,3.0,0,,felújítandó,1950 előtt,|nincs megadva|,3,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,18 000  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,
42.0,"VIII. kerület, Szigetvári utca ",41.0,1.0,0,,közepes állapotú,|nincs megadva|,összkomfortos,földszint,3,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,
38.0,"VIII. kerület, Józsefváros - Magdolnanegyed ",44.0,2.0,0,,újszerű,1950 előtt,összkomfortos,2,3,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,
41.9,"VIII. kerület, Diószegi Sámuel utca ",60.0,2.0,1.0,,felújított,1950 és 1980 között,összkomfortos,1,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,
60.9,"VIII. kerület, Kisfaludy utca 20.",44.0,2.0,0,2.0,újszerű,2016,|nincs megadva|,6,6,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,|nincs megadva|,2 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"10,90 M Ft",házközponti egyedi méréssel,|nincs megadva|,CC,
71.95,"VIII. kerület, Kisfaludy utca 20.",50.0,2.0,0,6.0,újszerű,2016,|nincs megadva|,földszint,6,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,kertre néz,6 m|2|,igen,|nincs megadva|,teremgarázs hely - megvásárolható,"10,90 M Ft",házközponti egyedi méréssel,van - 10 cm,CC,
99.0,"VIII. kerület, Bródy Sándor utca ",96.0,4.0,0,1.9,felújítandó,1950 előtt,|nincs megadva|,2,3,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,utcai,1.9 m|2|,|nincs megadva|,nem tetőtéri,"utca, közterület",,|nincs megadva|,|nincs megadva|,|nincs megadva|,
45.0,"VIII. kerület, Corvin sétány ",29.0,1.0,0,7.0,újszerű,2013,összkomfortos,2,8,van,3 m-nél alacsonyabb,|nincs megadva|,igen,Nincs gáz bekötve az ingatlanba,90 kWh/hó,18 000  Ft/hó,|nincs megadva|,|nincs megadva|,nyugat,kertre néz,7 m|2|,nem,nem tetőtéri,önálló garázs - bérelhető,|nincs megadva|,házközponti egyedi méréssel,|nincs megadva|,DD,
123.0,"VIII. kerület, Józsefváros - Corvinnegyed ",96.0,3.0,0,,felújított,1950 előtt,|nincs megadva|,3,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északkelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gázkazán,|nincs megadva|,DD,
45.0,"VIII. kerület, Józsefváros - Palotanegyed ",42.0,1.0,1.0,,közepes állapotú,1950 előtt,összkomfortos,földszint,3,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,
