price,adress,size,rooms,half_rooms,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,Akadálymentesített,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Parkolás,Parkolóhely ára,Fűtés,Szigetelés,Energiatanúsítvány,balcony,Panelprogram
124.0,"II. kerület, Káplár utca ",88.0,2.0,1.0,felújított,1950 előtt,összkomfortos,3,5,van,3 m-nél magasabb,van,|nincs megadva|,Nincs gáz bekötve az ingatlanba,180 kWh/hó,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,|nincs megadva|,2 m|2|,nem,nem tetőtéri,|nincs megadva|,,házközponti,|nincs megadva|,|nincs megadva|,2.0,
40.9,"III. kerület, Jós utca 3.",57.0,1.0,2.0,felújított,1950 és 1980 között,összkomfortos,2,10,van,3 m-nél alacsonyabb,nincs,nem,Nincs gáz bekötve az ingatlanba,140 kWh/hó,35  Ft/hó,15  Ft/hó,külön helyiségben,délkelet,utcai,3 m|2|,igen,nem tetőtéri,"utca, közterület",,távfűtés,van - 2 cm,EE,3.0,részt vett
82.0,"II. kerület, Zöldlomb utca ",73.0,3.0,0,jó állapotú,1950 és 1980 között,összkomfortos,félemelet,2,nincs,3 m-nél alacsonyabb,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,külön helyiségben,|nincs megadva|,|nincs megadva|,10 m|2|,igen,nem tetőtéri,önálló garázs - megvásárolható,13 M Ft,gázkazán,van,|nincs megadva|,10.0,
49.0,"III. kerület, Tavasz utca 6.",61.0,3.0,0,közepes állapotú,1981 és 2000 között,összkomfortos,6,|nincs megadva|,van,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,32 000  Ft/hó,15 000  Ft/hó,külön helyiségben,|nincs megadva|,panorámás,4 m|2|,nem,,"utca, közterület - fizetős övezet",,"távfűtés egyedi méréssel, hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,4.0,
39.89,"III. kerület, Vörösvári út 27.",50.0,2.0,0,jó állapotú,1950 és 1980 között,összkomfortos,2,10,van,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,13 000  Ft/hó,külön helyiségben,délnyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",,távfűtés,van,|nincs megadva|,,részt vett
43.5,"II. kerület, Törökvész út ",33.0,1.0,1.0,jó állapotú,|nincs megadva|,összkomfortos,földszint,2,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kertre néz,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",,elektromos kazán,|nincs megadva|,|nincs megadva|,,
54.0,"III. kerület, Szentendrei út ",69.0,3.0,0,felújítandó,1981 és 2000 között,összkomfortos,8,10,van,3 m-nél alacsonyabb,van,nem,Nincs gáz bekötve az ingatlanba,|nincs megadva|,25 000  Ft/hó,15 000  Ft/hó,külön helyiségben,délnyugat,panorámás,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,"elektromos fűtőpanel, távfűtés",van - 10 cm,|nincs megadva|,,részt vett
45.0,"I. kerület, Ostrom utca 16.",33.0,1.0,0,jó állapotú,|nincs megadva|,|nincs megadva|,1,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",,"gáz (konvektor), elektromos fűtőpanel",|nincs megadva|,|nincs megadva|,,
38.5,"III. kerület, Kenyeres utca ",37.0,1.0,0,jó állapotú,|nincs megadva|,|nincs megadva|,földszint,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
60.0,"II. kerület, Kapás utca ",58.0,2.0,0,felújított,1950 előtt,|nincs megadva|,földszint,6,van,3 m-nél magasabb,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 405  Ft/hó,külön helyiségben,kelet,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",,gázkazán,nincs,|nincs megadva|,,
46.9,"III. kerület, Szentendrei út 36.",51.0,2.0,0,felújított,|nincs megadva|,összkomfortos,8,több mint 10,van,3 m-nél alacsonyabb,nincs,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,16 000  Ft/hó,egy helyiségben,dél,panorámás,8 m|2|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,távfűtés,van,CC,8.0,részt vett
123.0,"III. kerület, Folyamőr utca 9.",71.0,3.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,13 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,13.0,
79.0,"II. kerület, Keleti Károly utca 8.",79.0,2.0,1.0,közepes állapotú,1950 előtt,összkomfortos,félemelet,5,van,3 m-nél magasabb,nincs,nem,140 m|3|/hó,210 kWh/hó,|nincs megadva|,23 000  Ft/hó,külön helyiségben,délnyugat,kertre néz,10 m|2|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,gázkazán,|nincs megadva|,EE,10.0,
115.0,"III. kerület, Hunor utca ",87.0,3.0,0,újszerű,2020,|nincs megadva|,3,5,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,Nincs gáz bekötve az ingatlanba,17 kWh/hó,|nincs megadva|,25 422  Ft/hó,külön és egyben is,|nincs megadva|,|nincs megadva|,13 m|2|,nem,nem tetőtéri,teremgarázs hely - megvásárolható,"8,50 M Ft","házközponti egyedi méréssel, hőszivattyú",van,AA+,13.0,
79.0,"II. kerület, Lövőház utca ",51.0,2.0,0,jó állapotú,|nincs megadva|,|nincs megadva|,1,6,van,3 m-nél magasabb,nincs,igen,|nincs megadva|,|nincs megadva|,12 000  Ft/hó,16 000  Ft/hó,külön helyiségben,kelet,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,gázkazán,van,|nincs megadva|,,
34.8,"I. kerület, Aranyhal utca ",26.0,1.0,0,jó állapotú,1950 előtt,összkomfortos,földszint,5,van,3 m-nél magasabb,nincs,igen,|nincs megadva|,|nincs megadva|,10 000  Ft/hó,13 300  Ft/hó,egy helyiségben,dél,udvari,|nincs megadva|,nem,|nincs megadva|,"utca, közterület - fizetős övezet",,"házközponti, gázkazán",|nincs megadva|,|nincs megadva|,,
57.0,"III. kerület, Kórház utca ",48.0,2.0,0,felújított,|nincs megadva|,|nincs megadva|,7,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,35 000  Ft/hó,13 000  Ft/hó,külön helyiségben,|nincs megadva|,panorámás,3 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület",,távfűtés,|nincs megadva|,|nincs megadva|,3.0,|nincs megadva|
84.0,"III. kerület, Lajos utca ",86.0,3.0,1.0,felújított,|nincs megadva|,összkomfortos,2,4,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,egy helyiségben,délnyugat,panorámás,3 m|2|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,gázkazán,|nincs megadva|,|nincs megadva|,3.0,
248.0,"II. kerület, Pasaréti út 75.",135.0,4.0,0,újszerű,1950 előtt,|nincs megadva|,földszint,3,|nincs megadva|,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,47 000  Ft/hó,|nincs megadva|,|nincs megadva|,kertre néz,15 m|2|,igen,|nincs megadva|,udvari beálló - benne van az árban,,gázkazán,van,|nincs megadva|,15.0,
65.9,"II. kerület, Bajvívó utca 9.",51.0,2.0,1.0,felújított,1981 és 2000 között,összkomfortos,félemelet,4,nincs,3 m-nél alacsonyabb,nincs,igen,55 m|3|/hó,100 kWh/hó,|nincs megadva|,8 000  Ft/hó,külön helyiségben,|nincs megadva|,kertre néz,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,gázkazán,nincs,|nincs megadva|,,
46.9,"III. kerület, Hatvany Lajos utca ",53.0,2.0,0,felújított,1950 és 1980 között,összkomfortos,8,10,van,3 m-nél alacsonyabb,van,igen,1 m|3|/hó,30 kWh/hó,10 000  Ft/hó,15 000  Ft/hó,külön helyiségben,kelet,panorámás,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - ingyenes",,"távfűtés, távfűtés egyedi méréssel",nincs,CC,,nem vett részt
220.0,"II. kerület, Rézsű utca ",105.0,3.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,40 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,40.0,
130.0,"III. kerület, Lajos utca ",77.0,3.0,0,felújított,2001 és 2010 között,duplakomfortos,7,7,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,25 000  Ft/hó,külön és egyben is,nyugat,panorámás,22 m|2|,nem,penthouse,teremgarázs hely - kötelező megvenni,5 M Ft,házközponti egyedi méréssel,van,|nincs megadva|,22.0,
54.9,"I. kerület, Gyorskocsi utca 8.",53.0,1.0,1.0,felújítandó,1950 előtt,komfortos,földszint,4,|nincs megadva|,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",,"gáz (konvektor), cserépkályha",|nincs megadva|,|nincs megadva|,,
57.9,"I. kerület, Krisztina körút 91.",37.0,1.0,0,felújított,|nincs megadva|,|nincs megadva|,5,6,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délkelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,"házközponti, hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,,
61.97,"II. kerület, Hűvösvölgyi út ",49.0,2.0,0,jó állapotú,1950 és 1980 között,összkomfortos,2,2,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,28 000  Ft/hó,17 000  Ft/hó,egy helyiségben,északnyugat,udvari,|nincs megadva|,nem,"legfelső emelet, nem tetőtéri","utca, közterület - ingyenes",,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
110.0,"II. kerület, Ali utca ",60.0,2.0,0,felújított,1950 és 1980 között,|nincs megadva|,2,3,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,20 000  Ft/hó,egy helyiségben,|nincs megadva|,|nincs megadva|,8 m|2|,|nincs megadva|,|nincs megadva|,önálló garázs - kötelező megvenni,"26,50 M Ft",gázkazán,|nincs megadva|,|nincs megadva|,8.0,
92.0,"I. kerület, Aladár utca 18.",75.0,3.0,1.0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,6 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,6.0,
49.5,"III. kerület, Zápor utca ",48.0,2.0,0,jó állapotú,|nincs megadva|,|nincs megadva|,4,4,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,11 800  Ft/hó,|nincs megadva|,|nincs megadva|,panorámás,4 m|2|,|nincs megadva|,|nincs megadva|,udvari beálló,,távfűtés,|nincs megadva|,|nincs megadva|,4.0,|nincs megadva|
41.9,"III. kerület, Madzsar József utca ",52.0,2.0,0,felújított,1950 és 1980 között,összkomfortos,3,4,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,13 000  Ft/hó,külön helyiségben,|nincs megadva|,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - ingyenes",,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,,nem vett részt
76.25,"II. kerület, Hűvösvölgyi út ",64.0,2.0,0,jó állapotú,1950 előtt,összkomfortos,földszint,2,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,25 844  Ft/hó,külön helyiségben,|nincs megadva|,kertre néz,|nincs megadva|,igen,nem tetőtéri,"utca, közterület - ingyenes",,"gázkazán, kandalló",|nincs megadva|,|nincs megadva|,,
125.0,"II. kerület, Margit körút 62.",99.0,4.0,0,jó állapotú,1950 előtt,duplakomfortos,3,6,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,23 000  Ft/hó,|nincs megadva|,külön és egyben is,nyugat,panorámás,2 m|2|,|nincs megadva|,nem tetőtéri,"utca, közterület",,|nincs megadva|,|nincs megadva|,|nincs megadva|,2.0,
43.0,"III. kerület, Harrer Pál utca ",48.0,2.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,kelet,|nincs megadva|,4 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület",,|nincs megadva|,|nincs megadva|,|nincs megadva|,4.0,|nincs megadva|
63.9,"I. kerület, Gellérthegy utca ",55.0,2.0,0,jó állapotú,|nincs megadva|,összkomfortos,1,5,van,3 m-nél magasabb,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,22 000  Ft/hó,külön helyiségben,|nincs megadva|,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,gázkazán,|nincs megadva|,|nincs megadva|,,
39.0,"I. kerület, Feszty Árpád utca 4.",38.0,1.0,2.0,felújítandó,|nincs megadva|,|nincs megadva|,|nincs megadva|,6,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",,távfűtés,|nincs megadva|,|nincs megadva|,,
59.9,"II. kerület, Felhévízi utca 9 a",56.0,1.0,0,jó állapotú,1981 és 2000 között,összkomfortos,2,3,|nincs megadva|,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,9 000  Ft/hó,17 500  Ft/hó,külön helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,teremgarázs hely - megvásárolható,7 M Ft,gázkazán,|nincs megadva|,|nincs megadva|,,
145.0,"II. kerület, Szeréna út ",55.0,2.0,1.0,felújított,2001 és 2010 között,luxus,1,4,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,panorámás,12 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,"fan-coil, házközponti egyedi méréssel",van,|nincs megadva|,12.0,
228.0,"II. kerület, Levél utca ",87.0,3.0,0,újszerű,|nincs megadva|,|nincs megadva|,1,3,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,56 000  Ft/hó,külön és egyben is,|nincs megadva|,kertre néz,|nincs megadva|,|nincs megadva|,|nincs megadva|,teremgarázs hely,,házközponti egyedi méréssel,van,AA,,
39.9,"III. kerület, Kékfestő utca ",43.0,2.0,0,jó állapotú,1981 és 2000 között,összkomfortos,földszint,2,nincs,3 m-nél alacsonyabb,nincs,nem,|nincs megadva|,|nincs megadva|,14 000  Ft/hó,1 000  Ft/hó,egy helyiségben,délkelet,kertre néz,|nincs megadva|,igen,nem tetőtéri,"utca, közterület - ingyenes",,gázkazán,nincs,|nincs megadva|,,
47.5,"I. kerület, Attila út ",26.0,1.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
48.9,"III. kerület, Gyenes utca ",54.0,1.0,2.0,felújítandó,|nincs megadva|,összkomfortos,6,8,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,külön helyiségben,|nincs megadva|,utcai,2 m|2|,nem,,"utca, közterület",,távfűtés,|nincs megadva|,|nincs megadva|,2.0,
39.9,"III. kerület, Kékfestő utca ",43.0,2.0,0,jó állapotú,1981 és 2000 között,összkomfortos,földszint,2,nincs,3 m-nél alacsonyabb,nincs,nem,|nincs megadva|,|nincs megadva|,14 000  Ft/hó,1 000  Ft/hó,egy helyiségben,délkelet,kertre néz,|nincs megadva|,igen,nem tetőtéri,"utca, közterület - ingyenes",,gázkazán,nincs,|nincs megadva|,,
47.5,"I. kerület, Attila út ",26.0,1.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
48.9,"III. kerület, Gyenes utca ",54.0,1.0,2.0,felújítandó,|nincs megadva|,összkomfortos,6,8,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,külön helyiségben,|nincs megadva|,utcai,2 m|2|,nem,,"utca, közterület",,távfűtés,|nincs megadva|,|nincs megadva|,2.0,
42.0,"III. kerület, Hollós Korvin Lajos utca ",54.0,2.0,1.0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|
119.0,"III. kerület, Csengőbojt utca ",90.0,3.0,0,újszerű,2011,összkomfortos,földszint,4,nincs,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,25 000  Ft/hó,egy helyiségben,dél,kertre néz,35 m|2|,igen,nem tetőtéri,teremgarázs hely - megvásárolható,"6,50 M Ft",házközponti egyedi méréssel,van,|nincs megadva|,35.0,
54.9,"III. kerület, Zápor utca 15.",40.0,2.0,0,felújított,1950 és 1980 között,összkomfortos,1,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",,elektromos fűtőpanel,|nincs megadva|,|nincs megadva|,,
69.0,"II. kerület, Törökvész út ",54.0,2.0,0,közepes állapotú,|nincs megadva|,|nincs megadva|,5,10,van,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,38 400  Ft/hó,külön helyiségben,kelet,panorámás,5 m|2|,nem,,udvari beálló - benne van az árban,,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,5.0,
71.9,"II. kerület, Rómer Flóris utca ",53.0,2.0,0,közepes állapotú,|nincs megadva|,összkomfortos,5,5,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,17 000  Ft/hó,18 000  Ft/hó,egy helyiségben,északnyugat,panorámás,5 m|2|,|nincs megadva|,nem tetőtéri,"utca, közterület - fizetős övezet",,gázkazán,|nincs megadva|,|nincs megadva|,5.0,
69.0,"III. kerület, Bécsi út 322.",60.0,2.0,0,jó állapotú,2001 és 2010 között,összkomfortos,2,4,nincs,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,20 000  Ft/hó,külön helyiségben,északkelet,udvari,4 m|2|,nem,nem tetőtéri,udvari beálló - benne van az árban,,"gázkazán, hűtő-fűtő klíma",van,|nincs megadva|,4.0,
74.9,"II. kerület, Berkenye utca ",55.0,2.0,0,felújított,|nincs megadva|,duplakomfortos,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,4 600  Ft/hó,|nincs megadva|,nyugat,|nincs megadva|,9 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,padlófűtés,|nincs megadva|,|nincs megadva|,9.0,
53.9,"III. kerület, Vörösvári út ",66.0,3.0,0,jó állapotú,1950 és 1980 között,összkomfortos,|nincs megadva|,10,van,3 m-nél alacsonyabb,|nincs megadva|,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,10 000  Ft/hó,külön helyiségben,délnyugat,panorámás,4 m|2|,|nincs megadva|,nem tetőtéri,"utca, közterület",,távfűtés egyedi méréssel,van,|nincs megadva|,4.0,|nincs megadva|
84.9,"I. kerület, Ostrom utca ",57.0,2.0,1.0,|nincs megadva|,|nincs megadva|,|nincs megadva|,2,2,|nincs megadva|,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,19  Ft/hó,|nincs megadva|,délnyugat,kertre néz,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
84.9,"II. kerület, Horvát utca ",58.0,2.0,0,felújított,1950 és 1980 között,|nincs megadva|,1,3,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,|nincs megadva|,10 m|2|,|nincs megadva|,nem tetőtéri,teremgarázs hely - benne van az árban,,házközponti,van,|nincs megadva|,10.0,
59.9,"III. kerület, Pacsirtamező utca ",52.0,2.0,0,felújított,1950 és 1980 között,|nincs megadva|,2,6,van,3 m-nél alacsonyabb,van,nem,Nincs gáz bekötve az ingatlanba,126 kWh/hó,|nincs megadva|,24 000  Ft/hó,külön helyiségben,nyugat,utcai,2 m|2|,nem,nem tetőtéri,"utca, közterület",,távfűtés egyedi méréssel,van,|nincs megadva|,2.0,
98.0,"III. kerület, Folyondár utca 32.",74.0,2.0,0,jó állapotú,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,külön helyiségben,|nincs megadva|,|nincs megadva|,10 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,gázkazán,van,|nincs megadva|,10.0,
32.9,"II. kerület, Pasaréti út 45.",40.0,2.0,0,közepes állapotú,1950 előtt,összkomfortos,szuterén,3,nincs,3 m-nél alacsonyabb,nincs,nem,Nincs gáz bekötve az ingatlanba,350 kWh/hó,28 000  Ft/hó,19 000  Ft/hó,egy helyiségben,dél,kertre néz,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - ingyenes",,elektromos fűtőpanel,nincs,|nincs megadva|,,
49.0,"III. kerület, Amfiteátrum utca 25.",51.0,2.0,0,felújított,1981 és 2000 között,összkomfortos,7,10,van,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,kelet,panorámás,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - ingyenes",,távfűtés,nincs,|nincs megadva|,,nem vett részt
46.5,"III. kerület, Szőlő utca ",49.0,2.0,0,jó állapotú,1981 és 2000 között,összkomfortos,4,10,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,11 800  Ft/hó,külön helyiségben,kelet,panorámás,4 m|2|,|nincs megadva|,nem tetőtéri,"utca, közterület - fizetős övezet",,távfűtés egyedi méréssel,van,|nincs megadva|,4.0,részt vett
