price,adress,size,rooms,half_rooms,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Akadálymentesített,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Parkolás,Fűtés,Szigetelés,Energiatanúsítvány,balcony,Panelprogram,Parkolóhely ára,Energetikai tanúsítvány
78.2,"VIII. kerület, Józsefváros - Corvinnegyed ",56.0,2.0,0,|nincs megadva|,2023,összkomfortos,5,5,van,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,kelet,utcai,|nincs megadva|,nem,tetőtéri,|nincs megadva|,"mennyezeti hűtés-fűtés, padlófűtés",|nincs megadva|,,,,,|nincs megadva|
71.5,"VIII. kerület, Józsefváros - Corvinnegyed ",56.0,2.0,0,|nincs megadva|,2023,összkomfortos,3,5,van,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,kelet,utcai,|nincs megadva|,nem,nem tetőtéri,|nincs megadva|,"mennyezeti hűtés-fűtés, padlófűtés",|nincs megadva|,,,,,|nincs megadva|
88.6,"VIII. kerület, Józsefváros - Corvinnegyed ",64.0,3.0,0,|nincs megadva|,2023,összkomfortos,4,5,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,kelet,utcai,|nincs megadva|,nem,nem tetőtéri,|nincs megadva|,"mennyezeti hűtés-fűtés, padlófűtés",|nincs megadva|,,,,,|nincs megadva|
53.9,"VIII. kerület, Józsefváros - Corvinnegyed ",40.0,1.0,0,|nincs megadva|,2023,összkomfortos,4,5,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,kelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,"mennyezeti hűtés-fűtés, padlófűtés",|nincs megadva|,,,,,|nincs megadva|
46.9,"VIII. kerület, Práter utca ",46.0,1.0,1.0,|nincs megadva|,2001 és 2010 között,|nincs megadva|,|nincs megadva|,4,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,dél,|nincs megadva|,|nincs megadva|,|nincs megadva|,tetőtéri,|nincs megadva|,házközponti egyedi méréssel,van,,,,,|nincs megadva|
54.7,"VIII. kerület, Józsefváros - Corvinnegyed ",41.0,1.0,0,|nincs megadva|,2023,összkomfortos,4,5,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,nem,nem tetőtéri,|nincs megadva|,"mennyezeti hűtés-fűtés, padlófűtés",van,,,,,|nincs megadva|
85.6,"VIII. kerület, Józsefváros - Magdolnanegyed ",86.0,2.0,0,felújított,1950 előtt,összkomfortos,1,4,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,|nincs megadva|,külön helyiségben,dél,utcai,|nincs megadva|,nem,nem tetőtéri,udvari beálló - benne van az árban,hőszivattyú,nincs,,,,,|nincs megadva|
85.6,"VIII. kerület, Józsefváros - Népszínháznegyed ",70.0,2.0,0,felújított,|nincs megadva|,összkomfortos,1,4,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,dél,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,hőszivattyú,|nincs megadva|,,,,,|nincs megadva|
85.6,"VIII. kerület, Józsefváros - Népszínháznegyed ",70.0,2.0,0,felújított,1950 és 1980 között,összkomfortos,1,4,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,nem,külön helyiségben,dél,utcai,|nincs megadva|,nem,nem tetőtéri,udvari beálló - benne van az árban,hőszivattyú,van,,,,,|nincs megadva|
98.9,"VIII. kerület, József utca ",99.0,4.0,0,jó állapotú,1950 előtt,|nincs megadva|,3,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,házközponti,|nincs megadva|,,,,,|nincs megadva|
99.0,"VIII. kerület, Vajdahunyad utca 16.",160.0,5.0,0,közepes állapotú,|nincs megadva|,összkomfortos,1,5,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
40.9,"VIII. kerület, Századosnegyed ",54.0,2.0,0,felújított,1950 előtt,összkomfortos,2,2,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 900  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,kertre néz,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
26.0,"VIII. kerület, Lujza utca ",30.0,1.0,0,jó állapotú,1950 és 1980 között,összkomfortos,földszint,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,6 600  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
23.5,"VIII. kerület, Orczy út ",26.0,1.0,0,jó állapotú,|nincs megadva|,összkomfortos,földszint,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
29.99,"VIII. kerület, Visi Imre utca 8.",30.0,1.0,0,jó állapotú,1950 előtt,összkomfortos,félemelet,4,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,12 000  Ft/hó,nem,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",gázkazán,nincs,,,,,|nincs megadva|
69.9,"VIII. kerület, József körút ",90.0,4.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,,,|nincs megadva|
29.0,"VIII. kerület, Kis Fuvaros utca 11.",34.0,1.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,5 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,5.0,,,|nincs megadva|
43.0,"VIII. kerület, Szigetvári utca ",41.0,1.0,0,jó állapotú,1950 előtt,komfortos,félemelet,4,nincs,3 m-nél magasabb,nincs,80 m|3|/hó,95 kWh/hó,13 000  Ft/hó,7 500  Ft/hó,nem,egy helyiségben,északkelet,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
43.0,"VIII. kerület, Szigetvári utca ",41.0,1.0,0,jó állapotú,1950 előtt,komfortos,félemelet,4,nincs,3 m-nél magasabb,nincs,80 m|3|/hó,95 kWh/hó,13 000  Ft/hó,7 500  Ft/hó,nem,egy helyiségben,északkelet,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
47.9,"VIII. kerület, II. János Pál pápa tér ",58.0,2.0,0,közepes állapotú,1950 előtt,összkomfortos,3,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,északkelet,panorámás,3 m|2|,nem,nem tetőtéri,"utca, közterület",gáz (konvektor),|nincs megadva|,,3.0,,,|nincs megadva|
9.9,"VIII. kerület, Orczy út ",31.0,1.0,0,közepes állapotú,|nincs megadva|,összkomfortos,1,|nincs megadva|,nincs,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület","gáz (konvektor), hűtő-fűtő klíma",|nincs megadva|,,,,,|nincs megadva|
48.0,"VIII. kerület, Práter utca 46.",68.0,2.0,1.0,jó állapotú,1981 és 2000 között,összkomfortos,9,10,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,18 000  Ft/hó,18 000  Ft/hó,|nincs megadva|,külön helyiségben,dél,utcai,3 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",távfűtés egyedi méréssel,|nincs megadva|,,3.0,|nincs megadva|,,|nincs megadva|
19.8,"VIII. kerület, Dankó utca ",22.0,1.0,0,felújított,|nincs megadva|,|nincs megadva|,1,2,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
41.0,"VIII. kerület, Józsefváros - Magdolnanegyed ",49.0,2.0,0,jó állapotú,1950 előtt,|nincs megadva|,4,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
69.0,"VIII. kerület, Józsefváros - Orczynegyed ",93.0,3.0,0,|nincs megadva|,|nincs megadva|,duplakomfortos,2,5,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délnyugat,|nincs megadva|,10 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,,10.0,,,|nincs megadva|
48.0,"VIII. kerület, Sárkány utca ",60.0,2.0,0,felújított,1950 előtt,összkomfortos,2,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,|nincs megadva|,|nincs megadva|,délkelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,,,|nincs megadva|
65.9,"VIII. kerület, Corvin sétány 6.",32.0,1.0,0,újszerű,2019,|nincs megadva|,3,|nincs megadva|,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,utcai,6 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,6.0,,,|nincs megadva|
39.9,"VIII. kerület, Józsefváros - Corvinnegyed ",37.0,2.0,0,jó állapotú,1950 előtt,|nincs megadva|,3,3,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 100  Ft/hó,nem,egy helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,,,,,|nincs megadva|
199.0,"VIII. kerület, Corvin sétány ",83.0,3.0,0,újszerű,2011,összkomfortos,8,8,van,|nincs megadva|,van,Nincs gáz bekötve az ingatlanba,120 kWh/hó,50 000  Ft/hó,50 000  Ft/hó,|nincs megadva|,külön és egyben is,délnyugat,panorámás,73 m|2|,|nincs megadva|,"legfelső emelet, nem tetőtéri",|nincs megadva|,"házközponti egyedi méréssel, mennyezeti hűtés-fűtés",|nincs megadva|,,73.0,,,|nincs megadva|
31.9,"VIII. kerület, Dankó utca ",25.0,1.0,0,jó állapotú,|nincs megadva|,|nincs megadva|,2,2,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,6 250  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",elektromos kazán,|nincs megadva|,,,,,|nincs megadva|
100.0,"VIII. kerület, Déri Miksa utca ",103.0,3.0,1.0,jó állapotú,1950 előtt,összkomfortos,3,5,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,27 000  Ft/hó,18 000  Ft/hó,nem,külön helyiségben,északnyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,nincs,,,,,|nincs megadva|
43.9,"VIII. kerület, Józsefváros - Népszínháznegyed ",49.0,2.0,0,jó állapotú,|nincs megadva|,összkomfortos,4,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,dél,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,,,|nincs megadva|
74.9,"VIII. kerület, Józsefváros - Népszínháznegyed ",85.0,3.0,0,közepes állapotú,1950 előtt,összkomfortos,4,5,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,22  Ft/hó,|nincs megadva|,egy helyiségben,északnyugat,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
91.0,"VIII. kerület, Vas utca ",78.0,5.0,0,felújított,|nincs megadva|,duplakomfortos,1,3,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,23  Ft/hó,|nincs megadva|,külön helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,elektromos fűtőpanel,|nincs megadva|,,,,,|nincs megadva|
55.0,"VIII. kerület, Visi Imre utca 9.",77.0,3.0,0,felújított,1950 és 1980 között,összkomfortos,3,3,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,20  Ft/hó,nem,külön és egyben is,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,"gázkazán, padlófűtés",|nincs megadva|,,,,,|nincs megadva|
79.0,"VIII. kerület, Rákóczi út ",81.0,3.0,1.0,felújított,|nincs megadva|,|nincs megadva|,3,6,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,17 700  Ft/hó,|nincs megadva|,külön helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület","elektromos fűtőpanel, hűtő-fűtő klíma",|nincs megadva|,,,,,|nincs megadva|
43.9,"VIII. kerület, Fiumei út ",49.0,2.0,0,jó állapotú,1950 előtt,összkomfortos,4,4,nincs,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,külön helyiségben,dél,udvari,|nincs megadva|,nem,nem tetőtéri,udvari beálló - bérelhető,gáz (konvektor),van,,,,|nincs megadva|,|nincs megadva|
79.9,"VIII. kerület, Corvin köz 2.",72.0,3.0,0,felújított,1950 és 1980 között,összkomfortos,5,5,van,3 m-nél magasabb,nincs,100 m|3|/hó,120 kWh/hó,20 000  Ft/hó,10 000  Ft/hó,nem,külön helyiségben,dél,panorámás,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,,,,,|nincs megadva|
110.0,"VIII. kerület, Corvin sétány ",79.0,3.0,0,újszerű,2012,duplakomfortos,7,10,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,dél,utcai,12 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,házközponti egyedi méréssel,|nincs megadva|,,12.0,,10 M Ft,|nincs megadva|
99.9,"VIII. kerület, Józsefváros - Corvinnegyed ",117.0,4.0,0,jó állapotú,1950 előtt,összkomfortos,3,4,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,35 000  Ft/hó,36 000  Ft/hó,nem,külön helyiségben,dél,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,,,,,|nincs megadva|
79.61,"VIII. kerület, Lovassy László utca ",56.0,2.0,0,|nincs megadva|,2025,összkomfortos,földszint,5,van,3 m-nél alacsonyabb,van,Nincs gáz bekötve az ingatlanba,100 kWh/hó,10 000  Ft/hó,|nincs megadva|,igen,külön helyiségben,dél,kertre néz,15.5 m|2|,igen,|nincs megadva|,teremgarázs hely - megvásárolható,hőszivattyú,van - 10 cm,,15.5,,"6,50 M Ft",AA
87.0,"VIII. kerület, Józsefváros - Palotanegyed ",101.0,2.0,0,közepes állapotú,1950 előtt,összkomfortos,2,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,34 500  Ft/hó,|nincs megadva|,|nincs megadva|,kelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
41.0,"VIII. kerület, Kálvária utca ",40.0,1.0,1.0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,,,|nincs megadva|
37.9,"VIII. kerület, Józsefváros - Népszínháznegyed ",33.0,1.0,0,jó állapotú,2001 és 2010 között,összkomfortos,6,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,házközponti egyedi méréssel,|nincs megadva|,,,,,|nincs megadva|
31.9,"VIII. kerület, Orczy tér ",64.0,2.0,0,felújított,|nincs megadva|,komfortos,földszint,3,|nincs megadva|,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,15  Ft/hó,17  Ft/hó,nem,egy helyiségben,délnyugat,utcai,|nincs megadva|,nem,nem tetőtéri,|nincs megadva|,gáz (konvektor),nincs,,,,,|nincs megadva|
89.0,"VIII. kerület, Józsefváros - Palotanegyed ",101.0,2.0,0,közepes állapotú,1950 előtt,|nincs megadva|,2,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
37.0,"VIII. kerület, Józsefváros - Losoncinegyed ",58.0,2.0,0,közepes állapotú,1950 előtt,|nincs megadva|,3,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,észak,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,,,|nincs megadva|
89.0,"VIII. kerület, Baross utca ",84.0,2.0,1.0,jó állapotú,1950 előtt,összkomfortos,3,4,van,3 m-nél magasabb,nincs,94 m|3|/hó,152 kWh/hó,29 500  Ft/hó,49 003  Ft/hó,|nincs megadva|,egy helyiségben,délkelet,utcai,2 m|2|,nem,nem tetőtéri,udvari beálló - benne van az árban,gázkazán,nincs,,2.0,,,|nincs megadva|
45.0,"VIII. kerület, Auróra utca 6.",32.0,1.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,,,|nincs megadva|
29.95,"VIII. kerület, Tömő utca ",33.0,1.0,0,jó állapotú,1981 és 2000 között,összkomfortos,1,több mint 10,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,9 000  Ft/hó,11 000  Ft/hó,|nincs megadva|,egy helyiségben,nyugat,utcai,4 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",távfűtés egyedi méréssel,nincs,,4.0,|nincs megadva|,,CC
59.9,"VIII. kerület, Józsefváros - Orczynegyed ",76.0,3.0,0,jó állapotú,1950 előtt,|nincs megadva|,földszint,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,,,|nincs megadva|
32.9,"VIII. kerület, Bérkocsis utca ",38.0,1.0,0,felújítandó,|nincs megadva|,összkomfortos,félemelet,3,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,egy helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
76.5,"VIII. kerület, Tisztviselőtelep ",87.0,3.0,0,közepes állapotú,1950 és 1980 között,|nincs megadva|,2,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,kertre néz,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,,,|nincs megadva|
37.9,"VIII. kerület, Józsefváros - Népszínháznegyed ",33.0,1.0,0,jó állapotú,2001 és 2010 között,|nincs megadva|,1,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,házközponti egyedi méréssel,|nincs megadva|,,,,,|nincs megadva|
21.6,"VIII. kerület, Kőris utca 3.",25.0,1.0,0,közepes állapotú,|nincs megadva|,összkomfortos,1,2,|nincs megadva|,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,9 700  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
