price,adress,size,rooms,half_rooms,balcony,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,Akadálymentesített,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Panelprogram,Parkolás,Fűtés,Szigetelés,Energiatanúsítvány,Parkolóhely ára
83.9,"V. kerület, Belváros ",85.0,3.0,0,,közepes állapotú,1950 előtt,összkomfortos,2,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,29 000  Ft/hó,|nincs megadva|,kelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,
65.0,"IV. kerület, Csányi László utca ",60.0,3.0,0,,jó állapotú,2013,összkomfortos,földszint,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,kertre néz,|nincs megadva|,igen,nem tetőtéri,,"utca, közterület",gázkazán,van,|nincs megadva|,
104.9,"V. kerület, Belváros ",98.0,3.0,0,,közepes állapotú,1950 előtt,|nincs megadva|,3,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
47.6,"V. kerület, Lipótváros ",34.0,1.0,0,,közepes állapotú,1950 előtt,|nincs megadva|,földszint,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,házközponti,|nincs megadva|,|nincs megadva|,
204.0,"V. kerület, Lipótváros ",169.0,4.0,0,4.0,felújítandó,1950 előtt,összkomfortos,3,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,38 363  Ft/hó,|nincs megadva|,|nincs megadva|,utcai,4 m|2|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
203.85,"V. kerület, Lipótváros ",151.0,3.0,0,,felújítandó,1950 előtt,összkomfortos,3,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,34 277  Ft/hó,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
198.0,"V. kerület, Jászai Mari tér ",110.0,3.0,0,,felújított,1950 előtt,duplakomfortos,3,5,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,26 000  Ft/hó,|nincs megadva|,északkelet,panorámás,|nincs megadva|,|nincs megadva|,nem tetőtéri,,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,
71.9,"V. kerület, Nyáry Pál utca ",66.0,2.0,0,,jó állapotú,1950 előtt,|nincs megadva|,félemelet,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,
52.0,"IV. kerület, Tél utca 55.",53.0,2.0,0,5.0,|nincs megadva|,|nincs megadva|,összkomfortos,2,10,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,utcai,5 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",távfűtés,|nincs megadva|,|nincs megadva|,
56.5,"V. kerület, Veres Pálné utca ",44.0,1.0,0,,felújított,1950 előtt,összkomfortos,földszint,4,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,
71.9,"V. kerület, Belváros ",66.0,2.0,0,,jó állapotú,1950 előtt,|nincs megadva|,félemelet,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,
141.43,"V. kerület, Lipótváros ",93.0,3.0,0,,felújított,1950 és 1980 között,|nincs megadva|,1,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
198.0,"V. kerület, Lipótváros ",103.0,3.0,0,,|nincs megadva|,|nincs megadva|,|nincs megadva|,2,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
108.0,"IV. kerület, Izzó utca ",62.0,2.0,0,119.0,|nincs megadva|,2021,|nincs megadva|,4,4,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,14 000  Ft/hó,külön és egyben is,|nincs megadva|,panorámás,119 m|2|,|nincs megadva|,|nincs megadva|,,udvari beálló,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
160.0,"V. kerület, Zoltán utca ",114.0,3.0,0,,jó állapotú,1950 előtt,összkomfortos,2,3,nincs,3 m-nél magasabb,nincs,nem,|nincs megadva|,|nincs megadva|,25 000  Ft/hó,19  Ft/hó,külön és egyben is,|nincs megadva|,utcai,|nincs megadva|,nem,nem tetőtéri,,"utca, közterület - fizetős övezet",gázkazán,nincs,|nincs megadva|,
41.99,"IV. kerület, Dugonics utca ",56.0,1.0,2.0,,jó állapotú,1981 és 2000 között,összkomfortos,6,10,van,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,17 000  Ft/hó,külön helyiségben,délnyugat,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,nem vett részt,"utca, közterület - ingyenes",távfűtés egyedi méréssel,nincs,|nincs megadva|,
71.9,"V. kerület, Belváros ",66.0,2.0,0,,jó állapotú,1950 előtt,|nincs megadva|,félemelet,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,
39.9,"IV. kerület, Perényi Zsigmond utca ",46.0,1.0,1.0,,jó állapotú,|nincs megadva|,összkomfortos,földszint,4,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,
39.9,"IV. kerület, Perényi Zsigmond utca ",46.0,1.0,1.0,,jó állapotú,|nincs megadva|,összkomfortos,földszint,4,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,
99.99,"V. kerület, Belváros ",69.0,1.0,0,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
270.0,"V. kerület, Petőfi Sándor utca ",153.0,4.0,0,25.17,felújítandó,2019,duplakomfortos,5,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,panorámás,25.17 m|2|,nem,penthouse,,"utca, közterület - fizetős övezet",|nincs megadva|,|nincs megadva|,|nincs megadva|,
169.9,"V. kerület, Hold utca ",57.0,2.0,1.0,5.0,közepes állapotú,1950 előtt,összkomfortos,3,5,van,3 m-nél magasabb,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,kelet,panorámás,5 m|2|,nem,nem tetőtéri,,|nincs megadva|,házközponti,|nincs megadva|,CC,
299.9,"V. kerület, Kálmán Imre utca ",143.0,4.0,0,2.0,felújított,1950 előtt,luxus,3,4,van,3 m-nél magasabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,kelet,utcai,2 m|2|,nem,nem tetőtéri,,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,
310.0,"V. kerület, Petőfi Sándor utca ",185.0,5.0,0,,|nincs megadva|,2020,|nincs megadva|,4,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,nem,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
37.9,"IV. kerület, Szekfű Gyula utca ",42.0,1.0,2.0,,jó állapotú,1950 előtt,összkomfortos,|nincs megadva|,földszintes,|nincs megadva|,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,délkelet,udvari,|nincs megadva|,igen,|nincs megadva|,,"utca, közterület - ingyenes",gázkazán,nincs,|nincs megadva|,
158.4,"V. kerület, Só utca ",98.0,3.0,0,,felújított,1950 előtt,duplakomfortos,3,3,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,dél,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,
79.6,"V. kerület, Honvéd utca ",51.0,2.0,0,,felújított,1950 előtt,összkomfortos,2,4,van,3 m-nél magasabb,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,26 000  Ft/hó,egy helyiségben,dél,utcai,|nincs megadva|,nem,nem tetőtéri,,"utca, közterület - fizetős övezet",házközponti,|nincs megadva|,|nincs megadva|,
300.0,"V. kerület, Báthory utca ",175.0,3.0,0,3.0,felújított,1950 előtt,luxus,2,4,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,dél,utcai,3 m|2|,|nincs megadva|,|nincs megadva|,,teremgarázs hely - bérelhető,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|
163.5,"V. kerület, Váci utca ",109.0,2.0,0,,közepes állapotú,|nincs megadva|,|nincs megadva|,2,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,kelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
238.5,"V. kerület, Váci utca ",157.0,3.0,0,,közepes állapotú,|nincs megadva|,|nincs megadva|,3,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,
226.29,"V. kerület, Báthory utca ",125.0,2.0,1.0,,felújított,1950 előtt,luxus,2,4,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,nyugat,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
39.9,"IV. kerület, Lőwy Izsák utca ",54.0,2.0,0,5.0,közepes állapotú,|nincs megadva|,|nincs megadva|,3,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,5 m|2|,|nincs megadva|,,,|nincs megadva|,távfűtés,|nincs megadva|,|nincs megadva|,
289.0,"V. kerület, Lipótváros ",143.0,4.0,0,,felújított,1950 előtt,|nincs megadva|,3,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
134.27,"V. kerület, Lipótváros ",93.0,3.0,0,,felújított,1950 és 1980 között,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,
116.0,"V. kerület, Belváros ",106.0,3.0,0,,jó állapotú,1950 előtt,|nincs megadva|,3,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nyugat,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
54.9,"V. kerület, Károly körút ",40.0,2.0,0,,felújított,1950 előtt,komfortos,2,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,50 000  Ft/hó,|nincs megadva|,egy helyiségben,dél,udvari,|nincs megadva|,|nincs megadva|,tetőtéri,,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,
132.0,"V. kerület, Zrínyi utca ",72.0,3.0,0,,felújított,1950 előtt,összkomfortos,2,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,14 000  Ft/hó,külön helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,,teremgarázs hely - bérelhető,gázkazán,|nincs megadva|,|nincs megadva|,|nincs megadva|
99.9,"V. kerület, Alkotmány utca ",57.0,2.0,0,,jó állapotú,1950 előtt,|nincs megadva|,1,|nincs megadva|,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 800  Ft/hó,külön és egyben is,kelet,utcai,|nincs megadva|,nem,nem tetőtéri,,"utca, közterület - fizetős övezet",egyéb kazán,|nincs megadva|,|nincs megadva|,
169.9,"V. kerület, Balassi Bálint utca 11.",74.0,2.0,0,2.0,jó állapotú,1950 előtt,összkomfortos,4,7,van,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,nyugat,panorámás,2 m|2|,nem,nem tetőtéri,,"utca, közterület - fizetős övezet",házközponti,|nincs megadva|,DD,
43.5,"IV. kerület, Virág utca ",67.0,3.0,0,,közepes állapotú,1981 és 2000 között,|nincs megadva|,2,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,észak,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,|nincs megadva|,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,
47.8,"IV. kerület, Závodszky Zoltán utca 3.",71.0,2.0,1.0,4.0,felújított,|nincs megadva|,összkomfortos,3,10,van,3 m-nél alacsonyabb,nincs,nem,|nincs megadva|,|nincs megadva|,45  Ft/hó,15  Ft/hó,külön helyiségben,délnyugat,utcai,4 m|2|,nem,nem tetőtéri,nem vett részt,"utca, közterület - ingyenes",távfűtés egyedi méréssel,nincs,DD,
88.0,"V. kerület, Akadémia utca 7.",71.0,3.0,0,,felújított,1950 előtt,összkomfortos,2,|nincs megadva|,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,udvari,|nincs megadva|,nem,nem tetőtéri,,"utca, közterület",|nincs megadva|,|nincs megadva|,|nincs megadva|,
197.5,"IV. kerület, Újpest-Központ ",126.0,5.0,0,22.0,|nincs megadva|,2022,|nincs megadva|,4,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,udvari,22 m|2|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,hőszivattyú,|nincs megadva|,|nincs megadva|,
73.9,"IV. kerület, Újpest-Központ ",63.0,3.0,0,6.0,|nincs megadva|,2022,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,utcai,6 m|2|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,hőszivattyú,|nincs megadva|,|nincs megadva|,
72.5,"IV. kerület, Újpest-Központ ",64.0,3.0,0,4.0,|nincs megadva|,2023,összkomfortos,1,6,van,3 m-nél alacsonyabb,van,igen,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,észak,|nincs megadva|,4 m|2|,nem,|nincs megadva|,,|nincs megadva|,hőszivattyú,|nincs megadva|,|nincs megadva|,
48.3,"IV. kerület, Újpest-Központ ",42.0,2.0,0,2.0,|nincs megadva|,2023,összkomfortos,1,6,van,3 m-nél alacsonyabb,van,igen,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,észak,|nincs megadva|,2 m|2|,nem,|nincs megadva|,,|nincs megadva|,hőszivattyú,|nincs megadva|,|nincs megadva|,
154.9,"V. kerület, Kossuth Lajos utca ",160.0,3.0,0,,jó állapotú,1950 előtt,összkomfortos,3,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,34  Ft/hó,|nincs megadva|,dél,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
47.7,"IV. kerület, Rózsa utca ",71.0,2.0,1.0,5.0,közepes állapotú,1981 és 2000 között,összkomfortos,6,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,13 500  Ft/hó,külön helyiségben,kelet,kertre néz,5 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - ingyenes",távfűtés,|nincs megadva|,|nincs megadva|,
74.0,"IV. kerület, Újpest-Központ ",62.0,3.0,0,4.89,|nincs megadva|,2023,összkomfortos,2,5,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,|nincs megadva|,4.89 m|2|,nem,nem tetőtéri,,teremgarázs hely - megvásárolható,padlófűtés,|nincs megadva|,|nincs megadva|,"5,50 M Ft"
70.6,"IV. kerület, Újpest-Központ ",62.0,3.0,0,4.89,|nincs megadva|,2023,összkomfortos,1,5,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,udvari,4.89 m|2|,nem,nem tetőtéri,,teremgarázs hely - megvásárolható,padlófűtés,|nincs megadva|,|nincs megadva|,"5,50 M Ft"
64.9,"IV. kerület, Újpest ",58.0,3.0,0,4.0,jó állapotú,2001 és 2010 között,összkomfortos,2,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,utcai,4 m|2|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
55.0,"IV. kerület, Újpest-Központ ",60.0,2.0,0,4.0,jó állapotú,2001 és 2010 között,összkomfortos,3,5,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,14 700  Ft/hó,egy helyiségben,|nincs megadva|,utcai,4 m|2|,nem,nem tetőtéri,,önálló garázs - megvásárolható,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,10 M Ft
195.0,"V. kerület, József nádor tér ",93.0,3.0,0,,felújított,1950 előtt,|nincs megadva|,2,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,észak,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
53.7,"IV. kerület, Újpest-Központ ",42.0,2.0,0,2.33,|nincs megadva|,2023,összkomfortos,3,5,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,utcai,2.33 m|2|,nem,nem tetőtéri,,teremgarázs hely - megvásárolható,"padlófűtés, házközponti egyedi méréssel, fan-coil",van,AA++,"5,50 M Ft"
73.9,"IV. kerület, Újpest-Központ ",65.0,3.0,0,5.5,|nincs megadva|,2023,összkomfortos,1,5,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,észak,utcai,5.5 m|2|,nem,nem tetőtéri,,teremgarázs hely - megvásárolható,padlófűtés,van,|nincs megadva|,"5,50 M Ft"
109.0,"V. kerület, Petőfi tér ",74.0,3.0,0,,jó állapotú,1950 előtt,|nincs megadva|,földszint,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,|nincs megadva|,nincs,|nincs megadva|,
132.0,"V. kerület, Aranykéz utca ",88.0,3.0,0,,felújított,1981 és 2000 között,duplakomfortos,6,8,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,dél,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,,teremgarázs hely - bérelhető,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,|nincs megadva|
